"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
891 "B" 68.867 5.604 5.435 5.633 26.427 93.19 240.302 361.626 1050.25 1683.03 320.834 143.402 96.341 107.951 135.024 245.496 74.163 98.863 180.729 187.144 116.723 130.514 167.561 106.661 137.6 214.673 496.484 4249.5 3108.26 2739.53 2781.78 1962.24 1499.14 616.982 236.024 205.793 236.683 231.017 246.484 288.323 412.326 505.948 368.635 406.308 135.732 106.112 105.59 88.509 49.276 101.404 12.127 18.807 78.912 64.256 18.309 14.485 17.816 24.911 53.429 103.887 224.533 798.078 346.59 719.241 164.359 35.527 24.385 53.409 48.194 48.194 10.774 19.405 35.912 45.92 33.31 37.837 123.567 218.588 224.469 374.111 75.824 4.012 -2.266 -6.179 -5.073 105.792 21.896 4.633 2.761 1.25 1.1 3.142 2.304 1.436 1.471 2.43 6.015 13.093 21.524 63.355 296.374 87.808 129.373 82.873 57.277 8.179 1.963 1.001 0.16 -0.552 -0.393 -0.064 0.032 0.065 0.344 -0.233 0.353 0.27 1.571 0.977 2.687 16.287 143.015 3.164 3.57 10.559 15.144 8.041 6.478 41.262 16.728 2.304 1.851 2.196 2.043 2.288 3.524 18.593 30.38 6.523 2.777 4.439 7.554 9.2 15.751 27.617 17.403 18.66 7.403 12.144 6.115 2.834 5.707 6.637 2.321 0.629 0.145 1.11 4.148 1.422 2.807 4.504 3.459 1.466 12.588 9.901 7.228 5.334 27.903 67.631 7.815 5.54 3.921 0.825 8.182 3.77 65.352 16.748 3.54 2.562 1.926 1.731 2.545 1.422 0.257 0.022 -0.028 -0.117 -0.34 -0.022 -0.045 0.395 2.561 1.274 2.201 3.188 0.541 1.57 0.751 -0.138 0.017 0.001 0.132 -0.035 0.055 0.093 -0.091 -0.146 0.778 0.055 -0.193 -0.055 0.765 0.098 0.786 2.227 2.378 6.259 3.682 3.402 2.912 4.357 3.245 5.64 28.924 42.844 39.774 108.046 440.549 578.827 442.42 263.601 71.164 14.647 5.583 0.736 0.006 -0.353 -0.043 0.388
901 "B" 52.85 2.235 2.409 2.405 20.406 92.615 247.865 355.702 1426.32 2588.72 322.73 154.555 120.643 182.622 145.561 203.923 81.46 95.59 169.281 166.752 113.179 123.81 151.858 105.817 148.554 232.672 613.738 6864.15 5701.5 5367.53 5005.35 3219.6 1934.1 700.539 250.474 215.019 237.129 206.203 205.562 233.572 317.664 369.761 608.234 478.676 169.789 135.612 125.83 94.096 65.725 120.422 27.645 31.302 78.571 74.591 35.676 33.622 35.733 47.219 79.165 134.641 432.78 1781.78 514.55 955.287 239.764 65.342 34.963 45.746 38.089 38.089 13.88 24.084 38.72 46.568 50.662 75.801 287.903 865.135 356.11 416.187 66.44 1.824 -4.71 -8.799 -7.216 106.164 23.682 4.26 1.544 0.278 0.43 2.986 2.484 1.171 1.281 2.075 7.56 13.709 20.74 77.862 387.917 123.693 184.405 71.831 55.841 11.149 1.352 0.853 -0.245 -0.383 -0.095 0.009 -0.061 0.093 0.171 0.119 0.475 0.641 1.727 1.716 2.743 16.508 147.452 3.938 3.353 9.375 15.043 9.003 5.581 28.214 17.849 6.048 4.737 3.901 4.731 4.109 8.67 15.512 25.869 8.432 5.213 5.861 11.5 13.27 18.961 65.314 29.014 26.919 41.109 347.028 14.615 3.266 9.156 12.439 2.928 1.093 0.819 1.62 4.52 1.891 2.435 3.907 3.225 2.251 12.236 10.611 11.629 8.193 110.907 315.737 18.124 11.096 8.942 4.443 9.388 17.088 327.92 73.342 10.816 4.421 3.936 1.857 1.706 0.8 0.557 -0.155 -0.035 -0.095 -0.149 0.083 0.04 1.516 6.012 2.252 2.404 3.658 0.605 2.288 0.856 0.103 -0.25 0.065 0.108 -0.056 -0.048 -0.055 0.168 -0.392 0.625 -0.233 -0.206 -0.124 0.22 0.069 1.054 3.897 5.358 7.268 4.526 4.697 4.716 8.403 6.396 10.708 100.93 137.494 42.492 157.435 754.626 1024.44 576.75 336.931 70.892 14.983 6.627 1.403 0.727 0.491 0.57 1.638
931 "S" 87.858 3.095 3.477 3.174 29.04 129.693 289.835 440.723 2746.71 5660.61 559.553 219.72 173.574 253.31 220.295 350.159 94.498 118.201 224.207 242.44 146.447 172.91 216.698 127.844 188.587 286.404 886.346 13441.8 10921.5 11411.3 11199.8 6657.59 4326.89 1427.34 377.482 256.791 242.922 228.241 201.787 207.403 285.352 218.861 1583.73 1039.05 299.715 266.535 267.639 222.234 133.306 181.842 85.941 98.906 186.854 166.881 98.677 94.601 100.458 123.344 191.722 292.468 863.063 3662.22 1203.53 2477.06 511.784 129.86 122.944 143.031 124.378 124.378 44.233 54.544 77.423 115.113 118.031 171.934 743.689 2131.22 916.28 1225.64 145.989 -5.173 -6.586 -11.722 -7.951 108.361 23.376 5.966 5.51 4.814 4.494 7.206 6.869 6.739 7.795 10.503 16.72 28.95 39.899 189.979 1035.66 274.733 389.79 211.372 160.393 22.658 8.606 2.95 1.512 0.476 0.759 0.566 -0.423 -0.154 -0.072 -0.458 0.877 0.056 0.57 0.655 2.13 14.339 146.614 3.467 2.778 9.904 15.224 6.915 28.811 172.371 16.814 5.263 4.499 5.531 4.254 1.891 7.79 24.007 44.842 9.642 2.929 7.22 11.818 19.242 46.084 347.635 34.068 28.251 33.389 29.933 20.725 18.167 6.616 14.88 -1.039 -3.449 -3.996 -2.467 4.012 -1.305 1.89 5.236 0.126 -1.208 24.632 20.736 19.618 11.054 279.883 772.108 52.716 23.552 11.134 4.441 6.312 34.201 791.469 166.783 17.069 7.012 7.073 5.106 13.855 6.821 -0.168 -0.568 0.075 0.816 0.145 -0.21 -0.64 1.769 6.471 2.283 1.999 2.24 1.095 3.409 0.884 -0.209 0.251 0.293 -0.355 0.086 -0.036 -0.012 -0.157 0.154 1.678 0.772 0.748 0.033 0.297 0.321 1.039 5.635 9.46 11.621 6.203 4.654 8.266 10.528 8.835 19.278 241.027 300.727 45.04 294.663 1700.26 2201.48 1467.79 853.489 196.855 40.544 18.465 3.273 1.048 0.874 1.346 2.814
1001 "B" 133.861 16.424 17.063 20.284 65.593 193.848 486.062 758.198 3343.13 5908.51 575.048 190.607 152.995 249.292 248.613 452.111 133.897 157.316 320.634 330.188 197.415 243.716 295.548 179.025 262.694 419.117 1204.47 15417.8 12163.6 12344.4 11554.2 7007.91 4444.4 1441.65 383.375 284.33 278.514 282.033 239.215 257.534 365.146 285.613 1468.71 1021.16 297.996 274.756 278.473 226.353 114.316 160.771 63.582 83.463 211.429 198.038 93.279 80.84 91.525 118.181 201.217 313.792 925.32 3851.38 1196.79 2490.75 549.439 117.708 121.924 150.952 129.542 129.542 59.99 51.153 74.413 120.871 132.451 195.498 722.409 2300.87 912.607 1123.45 167.428 -10.166 -15.189 -17.374 -12.592 107.96 22.508 3.63 4.117 3.339 2.016 5.892 6.995 6.946 10.353 13.934 23.81 38.84 58.573 221.656 1039.44 279.188 441.688 243.659 193.395 21.431 1.962 0.727 0.26 -0.157 -0.863 -0.314 0.147 -0.106 1.242 1.182 2.493 1.418 2.783 2.474 5.664 20.404 150.018 4.345 7.585 15.194 20.73 9.542 12.595 55.053 14.703 3.898 5.389 5.745 5.757 2.94 6.208 31.903 55.79 10.675 2.785 5.372 9.856 17.052 27.896 49.107 34.487 32.428 17.006 21.606 13.579 1.841 9.137 10.837 1.229 -2.992 -3.67 -2.464 3.617 -2.281 1.934 3.84 -1.242 -1.344 20.566 15.621 10.986 8.92 277.818 837.144 38.409 9.273 9.161 0.998 5.721 35.757 877.907 195.98 20.656 8.587 7.59 2.525 2.679 0.585 -0.856 0.482 0.383 -0.465 -1.127 -1.135 -0.207 4.213 14.934 6.223 2.673 2.715 1.159 2.425 1.276 -0.058 -0.094 0.061 0.077 -0.227 -0.458 0.133 0.22 -0.52 0.959 -0.579 -1.348 -1.182 -0.18 -0.51 -0.544 1.94 6.026 13.455 9.293 8.76 7.508 12.506 6.296 13.857 255.183 332.265 47.473 289.859 1723.6 2335.93 1559.09 929.041 242.099 55.982 28.424 8.795 5.637 4.456 3.817 5.895
1011 "O" 265.276 22.097 18.918 20.919 74.447 260.352 642.285 1052.1 7179.15 12171.9 1230.36 373.724 244.817 353.721 399.49 742.972 147.717 191.989 447.581 479.761 236.315 301.659 391.912 177.184 284.347 469.808 1942 31629.1 28186.7 28441 26487.1 15994.4 9800.22 3190.65 955.932 609.284 512.355 560.307 488.388 499.335 671.737 485.976 3627.79 2299.17 576.683 447.983 444.147 419.121 202.996 190.535 171.525 210.649 419.689 381.558 217.815 202.483 216.169 269.873 416.327 651.798 2154.54 8606.55 2774.65 5255.35 1295.44 319.787 210.122 256.141 247.245 247.245 116.282 116.794 151.221 277.487 289.466 391.768 1769.65 5510.72 2036.07 3122.2 396.48 -21.441 -20.668 -20.508 -16.665 2.801 2.981 -0.318 7.123 5.726 5.995 8.785 9.77 13.323 18.152 25.288 41.853 80.089 109.206 481.446 2167.23 557.181 593.753 300.061 199.264 20.647 15.744 3.433 1.747 -0.983 -1.077 -0.179 -0.489 0.316 1.056 1.917 3.615 2.864 2.438 2.203 4.793 10.681 28.852 5.382 8.246 7.625 8.208 8.155 161.751 116.57 18.781 18.339 18.189 19.03 18.904 13.329 17.606 65.905 121.959 35.347 17.76 26.999 37.137 38.297 113.315 594.385 66.578 62.286 63.459 54.93 62.62 27.344 16.36 40.657 12.915 6.128 5.691 7.78 23.965 13.151 19.975 28.236 16.529 12.886 36.094 42.283 39.975 46.171 730.942 1970.95 142.584 50.634 39.724 21.605 23.399 148.878 2045.3 473.466 65.449 33.473 34.286 22.164 22.429 11.901 6.663 5.177 4.701 6.592 7.318 6.094 5.224 9.843 15.793 8.035 6.615 6.068 3.546 4.865 2.141 0.272 -0.098 -0.057 -0.15 -0.729 0.295 0.428 -0.227 -0.139 3.604 0.853 -0.203 -0.529 -0.366 -0.702 1.775 9.104 21.602 32.186 23.033 21.878 29.436 35.282 26.483 51.318 630.638 744.616 91.31 650.362 3827.99 5048.04 3005.85 1759.93 435.509 128.551 61.092 22.33 14.617 11.107 12.459 20.621
1031 "S" 78.338 -3.542 -7.333 -11.957 29.874 211.892 538.317 822.506 1849.48 3212.31 468.448 241.701 180.048 234.001 224.881 317.189 146.057 163.05 267.03 248.815 149.53 138.365 167.223 77.735 104.201 167.297 457.462 8539.98 7594.05 7608.24 6779.53 4083.87 2297.7 1184.36 715.675 683.779 710.169 744.675 866.675 1150.04 1980.87 8686.23 449.706 154.28 45.252 53.892 50.801 37.694 2.47 37.439 -14.334 -6.122 53.667 57.432 7.388 0.866 3.694 12.629 45.126 92.005 423.254 2182.71 571.905 1044.29 303.16 93.312 51.794 46.359 45.3 45.3 44.269 28.87 34.304 55.604 56.809 79.692 425.975 1717.01 383.221 283.229 90.321 21.802 16.985 8.474 6.005 72.655 25.958 10.962 9.078 6.41 5.721 7.089 6.278 4.8 4.544 5.525 12.039 13.494 16.465 77.737 404.681 128.447 203.137 68.511 51.715 7.997 3.986 2.391 2.514 0.548 0.739 0.418 -0.097 -0.678 0.402 0 0.011 -0.306 0.663 0.245 1.871 13.168 79.6 2.577 2.238 5.271 8.477 5.248 6.599 38.674 33.15 1.306 2.388 1.95 2.436 1.034 1.99 14.391 28.694 4.276 -0.905 3.547 6.434 2.853 8.47 33.157 19.935 20.913 10.163 5.419 -2.02 -2.835 0.482 5.869 0.074 -4.674 -5.184 -4.406 2.964 -3.115 -1.493 2.643 -1.92 -5.144 3.172 12.279 6.095 2.734 207.994 650.781 41.401 16.172 12.231 0.383 6.816 19.926 656.437 162.581 24.032 11.843 12.077 8.602 10.526 7.896 2.137 0.208 0.121 -0.639 -0.506 -0.228 0.007 2.258 7.101 2.846 3.083 3.532 1.572 2.235 2.085 -0.284 0.357 0.134 -0.083 0.014 -0.207 0.027 0.189 -0.139 0.48 -0.311 -0.041 -0.373 0.311 0.038 1.137 3.55 6.728 11.013 9.999 11.156 9.717 14.892 5.777 9.033 185.986 243.506 13.908 127.307 854.988 1206.31 619.859 367.118 85.563 26.281 13.873 5.37 3.23 1.645 1.638 4.768
1051 "K" 103.589 10.843 12.198 13.679 59.286 194.877 430.358 666.053 3083.41 5483.53 481.196 166.251 125.007 196.902 202.057 369.386 89.562 120.018 241.964 250.305 139.093 168.646 211.867 112.706 172.306 273.663 868.966 13677 11306.8 11899.8 11219.3 6875.1 4223.51 1384.77 405.83 284.989 259.464 254.475 225.685 237.034 320.263 241.287 1630.38 1039.29 303.65 263.008 253.705 212.205 120.018 153.776 81.13 96.244 193.532 176.954 98.649 91.28 96.428 120.319 199.044 301.939 898.128 3809.51 1154.05 2322.54 496.213 134.129 118.354 133.857 115.822 115.822 51.69 58.555 81.395 122.214 123.388 177.509 717.733 2240.57 967.638 1294.35 128.287 -5.758 -6.374 -10.677 -6.946 82.139 17.332 4.958 8.205 6.409 5.369 7.528 8.132 7.973 10.634 14.259 21.855 35.407 50.491 207.353 968.908 236.483 331.644 174.271 130.854 25.137 3.826 2.616 2.959 0.771 0 -0.563 -0.048 0.439 0.899 1.009 2.228 0.349 0.765 0.064 2.52 14.642 109.735 1.201 3.487 9.676 14.326 7.183 59.708 50.201 13.455 4.7 4.591 5.055 3.499 1.675 2.908 25.826 49.218 8.856 1.262 13.707 26.257 21.929 30.067 125.217 34.59 37.282 42.62 10.731 5.362 2.019 1.008 13.522 3.067 -4.073 -3.609 -1.238 25.33 1.722 2.954 5.862 -1.343 0.26 18.598 16.03 17.45 10.932 294.251 830.535 59.498 28.778 31.84 7.416 8.422 35.365 841.894 181.098 23.401 8.918 10.852 8.313 13.989 5.69 -0.254 0.432 0.308 -0.349 -0.687 -1.19 -0.454 1.999 7.347 2.717 2.195 2.75 1.088 2.447 1.096 0.05 0.028 -0.313 0.127 -0.081 0.081 0.028 0.223 0.328 4.211 0.142 -0.163 0.132 0.504 0.342 1.106 8.715 13.429 14.78 9.809 8.437 10.95 12.026 8.982 18.147 255.97 303.789 33.191 263.058 1654.5 2227.82 1377.26 798.659 192.392 53.529 31.858 12.768 9.648 7.708 8.355 10.061
1061 "S" 187.477 14.193 15.266 17.698 49.276 183.066 462.73 743.921 4187.29 8383.18 855.222 286.162 219.396 287.939 303.324 534.516 159.687 171.545 350.732 388.213 231.78 271.107 341.179 186.076 263.54 414.733 1266.73 17816.9 17039.7 17441 17061.9 10110.5 6208.38 2192.87 625.074 405.726 369.986 385.269 341.383 353.983 481.546 392.49 2097.89 1302.43 366.486 321.418 313.006 252.97 142.708 172.692 99.003 121.991 258.967 253.139 134.557 122.304 131.987 167.295 291.244 461.717 1298.15 5595.68 1887.02 3464.44 807.497 183.16 166.965 154.123 144.174 144.174 82.314 65.307 85.592 154.773 174.993 249.849 1018.78 3582.76 1297.24 1402.99 206.706 -6.306 -18.344 -21.553 -17.548 65.479 12.864 -2.541 -0.166 -1.649 -2.136 0.789 2.893 4.227 8.293 12.031 23.432 45.408 67.826 283.939 1443.57 394.274 470.215 249.168 182.238 21.695 1.385 0.129 -0.2 0.339 -0.368 -0.668 -0.212 0.607 0.159 -0.194 0.279 -0.29 0.059 -0.373 2.485 15.348 110.629 3.825 4.747 11.49 13.341 4.781 6.948 63.372 9.951 -0.188 2.783 1.829 3.851 0.488 3.858 33.487 66.362 11.326 1.159 5.184 11.797 15.838 39.176 113.744 38.533 41.554 28.545 18.227 16.387 0.191 9.305 13.739 1.987 -2.69 -3.936 -2.004 7.998 0.694 4.566 9.327 1.413 -0.998 15.348 23.312 24.306 18.993 440.365 1357.16 89.656 27.704 20.518 8.586 12.33 55.199 1373.77 350.443 38.289 17.814 17.773 9.059 8.547 6.77 3.593 4.148 3.446 2.471 1.274 1.139 1.532 6.596 17.252 8.69 4.225 4.652 2.696 3.389 2.013 0.176 0.212 -0.18 -0.094 -0.512 -0.054 0.52 0.333 0.253 3.207 0.971 0.4 -0.344 0.36 -0.445 1.408 7.081 15.063 22.604 12.923 10.616 12.653 19.82 14.659 28.068 394.186 549.64 72.766 409.797 2451.26 3362.3 2084.58 1229.65 287.991 75.405 40.961 15.744 11.116 9.826 10.162 14.07
1081 "S" 44.098 3.813 2.088 0.324 5.1 59.719 189.44 304.594 662.761 989.712 239.965 135.455 100.519 88.872 100.55 157.92 82.039 89.708 145.168 143.937 101.302 95.003 110.914 63.238 68.972 95.269 218.504 2859.16 2274.91 1761.24 1641.2 1256.2 953.025 550.783 368.302 355.505 383.371 436.584 523.313 722.298 1262.76 3606.12 176.938 204.336 64.699 44.185 40.614 46.184 13.868 27.761 0.668 1.211 30.096 31.984 6.908 1.098 1.874 4.38 15.633 32.343 91.769 452.087 162.21 293.425 94.061 32.99 23.83 29.246 24.144 24.144 8.575 7.515 12.7 19.905 17.637 25.346 65.479 144.23 96.423 201.249 47.585 12.251 10.809 4.608 1.343 31.899 9.066 2.563 1.343 0.133 0.032 -0.01 -0.168 -0.693 -1.889 -0.703 12.699 7.971 5.157 19.154 111.222 36.238 51.237 29.701 25.22 6.929 0.716 0.282 0.33 -0.434 -0.113 -0.032 -0.023 0.218 -0.069 -0.105 0.161 -0.181 0.397 0.77 2.482 8.425 39.994 3.534 6.361 8.045 10.661 4.816 8.206 28.699 40.179 1.57 0.938 1.18 1.668 3.191 8.289 13.813 15.352 3.514 1.689 2.749 7.962 5.463 17.241 16.834 35.684 23.341 8.134 8.461 9.965 2.448 7.319 5.227 0.829 -0.757 -1.052 -0.551 1.221 -0.389 -0.585 0.478 0.17 -0.248 9.498 7.393 9.876 6.459 16.24 46.757 5.661 8.436 2.81 -0.068 6.549 1.403 43.728 13.854 3.365 1.961 1.691 2.266 2.495 1.245 -0.38 -0.632 -0.717 -1.831 -1.491 0.806 -0.357 0.753 3.1 0.884 0.998 2.262 0.518 0.719 0.247 -0.404 -0.149 0.251 0.299 -0.105 -0.073 -0.068 0.205 -0.065 0.322 -0.266 -0.246 -0.132 0.258 -0.042 0.32 0.828 0.913 4.572 2.792 2.292 1.038 1.765 -0.203 -0.413 13.146 19.197 9.654 34.459 189.807 297.644 184.23 111.948 30.81 7.364 3.479 0.24 0.401 -0.313 -0.283 0.807
1101 "B" 76.108 10.415 13.477 16.713 55.361 187.357 418.21 638.29 3521.7 7588.3 466.243 139.583 138.12 230.248 170.834 236.203 87.605 96.173 193.203 194.985 122.696 141.192 183.974 120.101 213.728 340.476 1087.82 17000.8 15069.1 15218.2 14819.8 8896.91 5459.68 1897.64 511.65 337.44 291.4 258.768 221.836 223.379 272.082 231.225 2070.63 1262.07 361.357 282.877 266.692 225.933 138.138 163.286 99.857 105.248 165.163 170.263 115.762 112.93 123.404 153.525 232.892 348.759 1145.44 4992.57 1633.04 3051.6 708.916 169.802 125.161 132.685 119.487 119.487 88.665 70.984 81.842 112.445 136.833 219.376 866.253 2708.91 1083.31 1457.83 209.638 7.936 -5.996 -9.26 -8.174 66.057 17.17 5.836 6.301 6.95 7.042 10.266 11.449 11.978 14.367 18.774 29.241 45.832 70.754 267.919 1257.96 343.602 389.61 179.753 133.872 15.297 3.526 2.593 1.619 2.041 2.061 0.303 -0.184 -0.168 -0.18 0.059 0.305 -0.33 0.643 0.61 2.029 10.168 91.796 1.937 5.543 9.314 9.534 7.096 8.561 55.826 8.976 1.829 5.648 6.47 5.674 2.671 5.161 14.157 31.983 7.72 3.308 33.437 67.825 15.97 55.084 548.489 60.909 59.306 47.143 11.62 -0.246 -3.238 5.263 16.607 11.317 -3.91 -3.925 -0.901 73.542 10.904 1.318 4.136 -0.662 -0.686 34.376 34.285 31.593 10.691 324.051 983.975 97.899 56.107 81.216 14.807 12.632 26.9 917.903 243.35 31.46 11.497 11.184 4.947 4.608 4.125 0.872 0.219 0.091 -0.537 -0.919 -0.856 -0.022 2.889 10.221 4.367 2.351 3.17 0.801 1.867 0.921 -0.142 -0.07 0.276 -0.014 -0.234 -0.059 -0.081 0.174 0.232 7.196 1.146 0.295 -0.091 0.158 -0.286 0.876 9.255 16.406 12.309 8.206 5.42 6.893 13.201 6.915 16.362 262.03 375.077 67.125 371.867 2185.76 3022.77 1812.9 1083.81 237.671 63.29 32.58 11.645 8.186 5.569 5.009 7.727
1111 "B" 66.468 3.074 2.258 2.592 27.55 122.006 336.83 479.282 1979.82 3525.21 345.298 147.686 102.307 148.791 135.63 224.916 75.031 92.737 184.759 172.26 98.985 107.612 129.467 69.053 106.799 178.614 601.448 9220.31 8044.05 7898.24 7361.54 4633.62 2762.52 943.567 345.105 292.248 272.449 255.357 242.95 261.451 333.29 334.603 979.358 719.318 203.12 161.756 145.585 112.879 64.667 95.224 38.088 43.845 97.068 96.021 48.584 41.047 46.839 62.639 99.003 153.226 570.065 2586.36 700.419 1348.76 312.386 80.696 51.689 58.746 54.108 54.108 25.011 27.489 42.553 63.252 68.854 103.373 449.235 1455.56 559.797 758.41 63.816 -5.263 -4.256 -8.229 -6.872 59.777 13.494 0.804 0.708 -0.663 -0.713 0.872 1.314 2.662 3.7 4.456 13.058 23.509 29.546 110.952 555.778 150.184 184.146 78.525 56.218 20.954 3.789 5.68 2.203 -0.86 -0.785 -0.089 -0.104 0.088 0.335 -0.491 0.075 0.144 0.374 0.287 2.152 14.157 91.045 3.018 8.368 14.249 16.852 7.08 15.036 110.817 9.627 2.229 3.18 4.519 3.196 1.486 4.364 16.163 29.72 6.784 1.368 4.6 14.785 20.231 36.008 108.638 32.718 27.76 15.6 9.972 12.111 1 18.358 8.684 -0.177 -2.694 -3.156 -2.114 4.566 -0.596 -0.269 1.554 -0.308 -0.411 12.487 12.519 11.557 8.14 181.84 525.826 44.77 13.303 9.495 2.106 7.644 25.158 545.1 116.607 15.607 6.095 6.403 3.849 4.311 1.613 0.568 0.399 -0.427 -1.491 -1.235 -0.903 -0.979 1.449 5.085 1.354 1.46 1.907 0.277 1.25 0.473 0.946 0.195 -0.802 -0.378 -0.079 0.174 -0.209 0.04 0.308 0.342 -0.698 -0.26 -0.33 -0.642 -0.272 -0.77 2.486 5.809 8.187 6.951 8.448 10.588 13.487 6.826 10.541 162.003 198.908 20.982 157.196 1042.18 1461.31 774.788 451.705 94.546 24.592 12.927 5.074 2.484 1.452 1.782 5.095
1141 "K" 121.522 18.053 17.961 19.96 52.033 156.701 412.339 632.742 2202.51 3621.94 532.003 190.802 133.926 164.442 199.399 359.151 111.082 139.702 271.718 271.474 160.204 181.477 224.094 128.106 171.935 267.694 841.254 10417.8 7949.55 6835.54 6657.41 4731.99 3377.76 1220.91 395.088 297.584 291.025 292.68 275.337 296.228 398.668 345.483 1087.73 1176.37 314.986 228.782 230.747 217.121 120.973 161.411 67.554 79.118 173.778 153.763 76.945 66.683 69.92 81.967 145.23 215.132 494.034 2034.63 812.282 1442.99 424.378 115.233 68.607 118.733 122.79 122.79 73.232 55.533 71.245 98.558 89.36 117.4 348.777 722.523 594.479 1347.41 216.064 11.602 3.807 -1.095 3.64 109.673 34.73 15.012 12.016 10.47 9.235 11.543 10.651 11.25 13.241 14.038 19.572 30.922 39.696 124.954 585.826 196.336 256.37 155.393 117.228 26.55 5.261 3.973 3.362 1.656 0.085 -0.122 0.308 -0.223 0.23 0.085 0.337 -0.71 0.581 0.497 3.201 22.127 144.872 4.764 5.269 15.62 16.244 6.974 10.019 76.086 14.101 0.944 -0.689 0.469 0.782 1.257 3.723 25.091 43.032 8.195 1.46 6.544 17.159 20.868 50.022 117.628 38.566 36.692 16.203 40.388 15.079 5.991 8.858 11.561 0.996 -2.263 -2.555 -1.467 9.77 0.605 1.94 4.659 1.003 1.775 29.962 20.282 11.84 7.442 85.977 236.327 34.572 10.641 13.059 2.194 13.159 14.59 227.199 62.601 9.436 4.525 3.481 2.189 2.851 1.016 0.385 0.056 0.038 -0.357 -0.735 -0.838 0.511 2.232 5.41 2.381 2.808 3.437 0.451 1.544 0.508 -0.431 -0.106 0.021 0.205 -0.478 0.329 0.454 -0.482 -0.209 0.902 -0.374 -1.632 -1.414 -1.114 -1.86 -1.974 -0.14 1.386 7.222 3.522 1.434 0.161 1.198 -2.345 -0.492 67.247 84.702 18.466 133.202 891.447 1360.32 914.477 576.295 164.955 39.084 14.034 0.985 -0.442 -0.346 -0.623 0.833
