"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X0.521039",-0.012862,0.0016625,-0.0060447,0.00022728,-0.0064843,0.0081351,-0.00076615,0.0071035,0.013492,0.0085853,0.006332,-0.011255,0.02441,0.010861,0.011134,-0.0029241,0.032296,0.028798,-0.021817,-8.7004e-05,0.003989,0.034109,0.017403,0.051064,0.011778,-0.0094959,0.0088703,-0.027005,0.03123,-0.021212,-0.040197,0.032101,0.063469,0.017428,-0.0095008,0.036902,0.038323,0.011834,-0.031894,0.05123,0.035276,0.025087,-0.011184,-0.035356,0.031651,0.0050017,0.0082113,0.030851,-0.026443,0.015087,-0.014269,0.010587,-0.017607,0.034237,-0.029444,0.00010965,0.018222,-0.010738,0.025781,-0.016351,0.017518,-0.0021885,0.015127,0.0026195,-0.00080792,-0.00053438,-0.012482,0.010563,-0.032103,-0.0062605,-0.0076682,-0.0083887,-0.013385,0.030936,-0.012564,0.0026088,-0.01725,0.025975,-0.024481,-0.0001466,-0.028004,0.00060347,0.01767,-0.0058886,0.01778,0.018129,0.013868,-0.028938,0.026408,-0.022451,-0.014087,0.021334,-0.010344,-0.010339,0.01719,0.01059,-0.0044542,0.026201,0.017462,-0.025295,-0.022466,0.036368
"X0.541079",-0.013553,0.0020752,-0.0067008,0.0001181,-0.006578,0.0074941,0.0019219,0.0068497,0.014692,0.010866,0.0076438,-0.013418,0.025176,0.0088803,0.011596,-0.0058587,0.035692,0.030885,-0.025197,0.0010977,0.0034501,0.03485,0.016918,0.049557,0.0092606,-0.0083874,0.0083225,-0.03037,0.026502,-0.02738,-0.042326,0.03364,0.059543,0.017945,-0.0085117,0.031485,0.034184,0.012762,-0.030525,0.050947,0.044881,0.020216,-0.0098371,-0.028688,0.029619,0.0097698,0.010061,0.040454,-0.028863,0.019733,-0.013025,0.0095475,-0.01395,0.026607,-0.021735,-0.0010639,0.019679,0.00050968,0.030148,-0.023955,0.021913,-0.018309,0.013241,0.0028183,6.7404e-05,0.0047578,-0.012745,0.011159,-0.032029,0.002362,-0.0084031,-0.0083616,-0.0099655,0.02328,-0.0089764,0.0072417,-0.022002,0.021468,-0.042476,-0.0050012,-0.01899,0.01485,0.0074786,-0.010027,0.017938,0.030095,0.01613,-0.023954,0.035983,-0.027457,-0.014891,0.0439,-0.0056068,-0.021133,0.052054,0.010724,-0.01403,0.016308,0.025304,-0.028701,-0.016411,0.070747
"X0.561119",-0.014743,0.0040487,-0.0078769,0.00022973,-0.0070519,0.0082773,0.0013898,0.0054219,0.016869,0.011864,0.0084173,-0.012601,0.028481,0.0082295,0.0099542,-0.0032398,0.035846,0.032527,-0.026125,-0.0012123,0.0064544,0.037101,0.0155,0.049427,0.014203,-0.007202,0.0076309,-0.033841,0.027048,-0.026959,-0.039845,0.034431,0.05937,0.014379,-0.010583,0.032454,0.037006,0.012059,-0.03091,0.041607,0.038731,0.023083,-0.015385,-0.037468,0.033473,0.0039539,0.012762,0.027657,-0.025967,0.018205,-0.012346,0.010325,-0.012982,0.031152,-0.024743,-0.0066704,0.032571,0.0021547,0.027277,-0.02966,0.01686,-0.0093127,0.025082,-0.0026815,0.0012001,-0.0034881,-0.0096448,0.018664,-0.03434,-0.0043807,-0.015075,-0.0066778,-0.017765,0.035083,-0.0099833,0.0073316,-0.011156,0.022484,-0.038947,0.012064,-0.019039,0.010785,0.007333,-0.0080509,0.021298,0.033097,-0.0042012,-0.0025727,0.025712,-0.039991,-0.012269,0.042143,0.00031451,-0.024342,0.03514,0.01676,-0.018752,0.026652,0.015631,-0.027923,-0.042729,-0.095569
"X0.581159",-0.016581,0.0044113,-0.010584,5.9375e-05,-0.0081561,0.0088101,0.00057705,0.0034828,0.01916,0.013308,0.0067397,-0.012774,0.031254,0.0027177,0.010545,-0.0024107,0.03846,0.033025,-0.026413,-0.0036863,0.0084788,0.036674,0.014672,0.050673,0.014752,-0.0030311,0.0015883,-0.033258,0.031861,-0.030344,-0.040387,0.036597,0.057564,0.014993,-0.014032,0.034708,0.034416,0.010923,-0.03196,0.047984,0.028354,0.025777,-0.022653,-0.042895,0.024581,0.0048792,0.012049,0.024969,-0.033201,0.011355,-0.013211,0.00049861,-0.017989,0.025154,-0.022876,-0.0020784,0.034178,0.0020815,0.029051,-0.020255,0.027423,-0.017254,0.021126,-0.0060419,-0.0058159,-0.00049418,-0.0017155,0.013691,-0.029058,-0.0090373,-0.016913,-0.016407,-0.013666,0.032161,-0.0067251,0.012261,-0.0087899,0.02087,-0.023554,-0.0041889,-0.019297,0.013021,0.024546,-0.016193,0.012542,0.024837,-0.016798,-0.0064948,0.013093,-0.041018,-0.024807,0.028206,0.0057865,0.0045256,0.026018,0.023764,-0.022445,0.030277,0.021079,-0.024973,-0.0025351,0.077935
"X0.601199",-3.0778e-05,0.018441,-0.004901,0.009212,-0.018353,-0.001239,0.028899,-0.0076943,0.011573,0.019347,0.0092093,-0.001408,-0.0039354,0.01424,0.027668,-0.0063457,0.074678,0.023154,-0.02352,-0.011474,0.010852,0.051032,0.003213,0.046741,0.015975,-0.0037773,-0.01603,-0.058659,0.028594,-0.0046361,-0.045629,0.017617,0.05005,0.0077524,-0.01473,0.011339,0.01865,-0.010105,-0.032514,0.028088,0.035546,0.029268,-0.016685,-0.042654,0.028015,-0.00044061,-0.010246,0.024864,-0.011685,0.010936,-0.018313,0.0077507,-0.023508,0.0099823,-0.042799,0.018127,0.052269,-0.004961,0.01567,-0.041596,0.0016868,-0.023437,0.011288,0.0036529,0.00016076,-0.037502,0.030441,0.0057214,-0.0089619,-0.015624,-0.022911,-0.0059181,-0.011225,0.028537,0.0081479,-0.023626,-0.0090339,0.0049149,0.0058553,0.018753,-8.3893e-06,0.0058129,0.015899,-0.0196,-0.027186,0.018011,-0.031004,0.019901,0.02463,0.020292,-0.052816,0.070683,-0.00013322,-0.025885,0.023384,-0.017101,-0.0079287,0.082675,0.0048572,-0.033459,-0.018462,0.0033427
"X0.621239",0.025374,0.036117,0.002749,0.014355,-0.030909,-0.0059024,0.062919,-0.013992,-0.013421,0.02044,0.0042277,0.025602,-0.082756,0.050229,0.042242,-0.000302,0.095488,-0.010141,0.0091328,0.00089981,0.023386,0.052578,0.013543,0.021072,-0.0039841,-0.02095,-0.029263,-0.10367,-0.0098576,0.016286,-0.016315,-0.01366,0.015672,-0.0069118,-0.025145,-0.044183,-0.047415,-0.027523,-0.027691,0.012686,0.032718,0.057217,-0.0021273,-0.0039218,0.0057691,-0.035287,-0.059254,0.033864,0.077843,-0.0087285,-0.028772,0.042542,0.0097453,-0.051789,-0.065753,0.035671,0.028856,-0.033996,-0.023113,-0.0079178,-0.04442,0.015087,-0.0232,0.037867,0.017111,-0.016689,0.041856,-0.022684,-0.066754,-0.050808,0.043301,0.031783,-0.037897,-0.0047481,0.01775,-0.037533,0.014784,-0.018137,0.041631,0.0222,0.021075,-0.028493,0.0067666,-0.016629,-0.045505,-0.041224,-0.016625,0.057375,0.061285,0.075827,-0.076998,0.048321,-0.017726,0.023311,0.077416,-0.031552,-0.012466,0.080767,-0.032999,-0.034533,0.0032971,-0.1597
"X0.641279",-0.022771,0.0087093,-0.021835,-0.0032156,-0.0069328,0.018731,0.00036411,0.0067677,0.025492,0.018178,0.005251,-0.0046142,0.028843,0.0023431,0.0024972,0.0009533,0.03891,0.028945,-0.011926,-0.01289,0.017035,0.040517,0.022473,0.039708,0.0013961,0.0083906,0.01358,-0.041838,0.030854,-0.038786,-0.0285,0.023093,0.051228,0.011454,-0.00037772,0.038347,0.032632,-0.0079566,-0.031473,0.027315,0.015117,0.04435,-0.034761,-0.035454,0.024119,0.012712,0.0034301,-0.0011446,-0.023994,0.0041523,-0.011126,-0.0090492,-0.0087083,0.044002,-0.019096,0.00070698,0.014564,0.007977,0.036479,-0.022054,0.026434,-0.0058486,0.02529,-0.022141,0.0022186,-0.01935,-0.00080655,0.00070134,-0.023473,0.022936,-0.029665,-0.0016109,0.030249,0.019013,0.039405,0.018808,-0.021071,0.013775,-0.047139,-0.031762,-0.038867,-0.022355,0.019234,-0.0056906,0.017781,-0.015344,-0.025095,0.008876,0.013064,0.00013421,0.01377,0.024464,-0.053873,-0.0079631,0.023266,0.0051591,0.00058071,0.035112,-0.0090166,-0.0087521,0.025777,0.073158
"X0.661319",-0.026438,0.0076859,-0.021641,-0.00082422,-0.0091521,0.020334,0.00029338,0.0074454,0.030039,0.024966,0.0090983,-0.0068026,0.033385,-0.0013644,0.0057322,-0.00098402,0.04467,0.030761,-0.02229,-0.0090959,0.013798,0.037034,0.010033,0.043135,0.012686,0.010654,0.0086979,-0.03891,0.045994,-0.030125,-0.032887,0.025113,0.032532,0.0065413,0.0028631,0.038666,0.036558,-0.0026877,-0.021883,0.035945,0.02101,0.040355,-0.03049,-0.032197,0.020561,0.0057736,-0.001537,0.0057605,-0.025334,-0.0038874,-0.020661,-0.014109,-0.0092897,0.037034,-0.0084547,0.02986,-0.00080279,0.013033,0.024093,-0.040585,0.034442,-0.015176,0.032083,-0.0090942,-0.0018817,-0.019804,0.0028773,0.0084329,-0.035723,0.030977,-0.016872,0.0010477,0.012188,0.020662,0.029921,-0.0028888,-0.01804,0.0095559,-0.015293,-0.0058733,-0.031787,0.0074886,0.017603,0.00846,0.011632,-0.0026565,-0.045413,0.021971,0.019852,-0.0023931,-3.5733e-06,0.018962,-0.040401,0.0018659,0.0052512,0.023508,0.011379,0.02022,-0.0043892,-0.012041,0.0046439,-0.0799
"X0.681359",-0.031861,0.0051468,-0.021215,0.00018886,-0.011569,0.024789,0.0032945,0.010173,0.031285,0.030414,0.014372,-0.0026257,0.031427,-0.0024412,-0.0036765,-0.0048025,0.051584,0.033262,-0.022728,-0.015545,0.026388,0.037954,0.0059745,0.041818,0.01547,0.010519,0.0049756,-0.046185,0.058191,-0.022344,-0.030528,0.021974,0.015003,0.0015213,0.0069232,0.038934,0.031761,-0.0081071,-0.01492,0.035217,0.044745,0.052327,-0.041941,-0.012785,0.012633,-0.0027708,-0.019903,-0.0016732,-0.011593,-0.037152,-0.020918,-0.014985,-0.0073512,0.045168,-0.021864,0.050951,-0.031202,0.016943,-0.016481,-0.087129,0.040057,-0.038715,0.050989,0.023871,-0.00022315,-0.031848,0.0051987,0.014342,-0.061362,0.052178,-0.020163,-0.016438,0.029784,0.0036779,0.03135,-0.047938,0.00040908,0.0037191,-0.017051,-0.0424,-0.022543,0.039077,-0.016511,0.030892,0.058449,-0.014389,-0.085209,0.052417,0.038315,0.020423,-0.0033475,0.016657,-0.032887,-0.056262,-0.013713,0.01988,0.015393,-0.009506,-0.099738,-0.036332,0.011295,-0.05063
"X0.701399",-0.032387,0.0070076,-0.023838,-0.00015273,-0.011954,0.025559,-0.0001449,0.016452,0.03273,0.037627,0.0073034,-0.0024465,0.034252,-0.004794,0.0016368,-7.629e-06,0.046107,0.033785,-0.019218,-0.0086599,0.01278,0.036103,0.0076563,0.028714,0.014347,0.014541,0.0098083,-0.057207,0.074817,-0.032981,-0.043883,0.0095385,0.017832,-0.010782,0.011067,0.043836,0.049484,-0.013613,-0.02915,0.026111,0.029515,0.05428,-0.027064,-0.014053,0.00062549,0.0083721,-0.011813,0.0055951,-0.013559,-0.034484,-0.019699,-0.033323,0.0085775,0.049432,0.0042587,0.074736,-0.058554,0.049922,-0.016958,-0.041761,0.041823,-0.014251,0.031822,0.0023316,0.0044239,-0.021563,0.0075771,0.026634,-0.033597,0.057222,-0.016063,0.0047665,-0.00017064,-0.018894,0.029747,-0.021284,0.0010876,-0.0072502,0.018704,-0.048869,-0.026668,0.034253,-0.0075459,0.026402,0.017138,-0.01109,-0.062957,0.056951,-0.011266,0.056141,0.011573,1.2922e-05,-0.05786,-0.031267,-0.011979,-0.011956,0.019003,0.061299,-0.0080726,0.039943,-0.0053237,-0.042058
"X0.721439",-0.029503,0.013948,-0.031718,0.0011688,-0.012831,0.020456,0.0018523,0.0092536,0.041561,0.031382,0.0043389,-0.0025075,0.044087,-0.011337,0.0038717,0.004947,0.052041,0.027517,-0.022537,-0.0083709,0.010864,0.036251,0.0063098,0.0266,0.016014,0.015597,0.0050632,-0.043666,0.065856,-0.043899,-0.03733,0.016753,0.022168,0.0014919,0.0017261,0.036278,0.051934,-0.01151,-0.015282,0.025072,0.0048609,0.037061,-0.03705,-0.021027,0.0002437,0.016517,-0.0057248,0.0049445,-0.015267,0.0013703,-0.009148,-0.036196,0.00018287,0.049844,0.0030817,0.043202,-0.02047,0.059952,-0.01593,-0.035129,0.041152,-0.0016325,0.0044119,-0.016075,-0.0052867,-0.024918,0.010845,0.0040363,-0.0034542,0.03303,-0.011162,-0.0028919,-0.017806,0.014413,0.04727,0.010205,-0.0031094,0.016002,-0.031338,-0.029952,-0.014488,0.019111,0.0023448,-0.0034101,0.010849,-0.00037035,-0.042162,0.066621,0.0050699,0.018769,-0.0036553,0.010501,-0.032089,-0.03768,0.012134,-0.010195,0.0074634,0.048181,0.036021,0.032079,-0.029817,-0.059891
"X0.741479",-0.028848,0.014702,-0.029439,-0.0065257,-0.0064006,0.0092471,-0.00023527,-0.010614,0.051245,0.013845,-0.0067669,-0.002093,0.076728,-0.022403,-0.0066085,-0.0025182,0.070546,0.028149,-0.033243,-0.01478,0.024686,0.051726,-0.0012585,0.022678,0.0051942,0.043462,-0.02218,-0.035519,0.073365,-0.032066,-0.017648,0.04373,0.0074595,0.016806,-0.013241,0.023964,0.060954,-0.037515,0.0046929,-0.015153,-0.014789,0.017736,-0.072734,-0.038045,-0.024258,0.037733,-0.010417,0.021811,-0.011696,0.014883,-0.01444,-0.037439,-0.024142,0.022044,-0.011606,0.019207,0.0042497,0.047561,-0.05482,-0.025123,0.040927,0.019194,-0.0016734,-0.045676,0.0049751,-0.012837,0.061818,-0.019111,0.020156,0.02928,-0.01242,-0.039334,-0.063953,0.049686,0.04538,-0.046288,-0.024639,0.084106,-0.035969,0.030575,0.020794,0.057372,0.0561,0.034083,0.040086,0.0087208,0.0067019,0.084614,-0.014881,0.060548,-0.0076561,-0.11416,0.023972,-0.046625,0.068484,-0.033806,-0.070828,-0.011416,0.086342,0.040053,-0.029973,0.045425
"X0.761519",0.010023,0.066224,-0.013502,-0.0079091,-0.0044493,-0.023192,0.037228,0.014207,0.049939,-0.0030754,0.018727,-0.0003372,-0.019405,-0.0049366,-0.054602,0.015591,0.096743,-0.029068,-0.011827,-0.022113,0.071086,0.040463,0.025269,0.036196,0.027133,-0.014823,-0.066294,-0.046537,0.062486,-0.046015,-0.082429,-0.052036,-0.040613,-0.021198,-0.071172,0.083973,0.060124,0.048816,-0.017726,0.0096718,0.086589,-0.12485,-0.05102,0.013356,0.010111,0.12691,-0.12266,-0.019861,-0.024233,-0.0021138,-0.083437,-0.10034,0.038734,-0.023997,-0.040728,0.078657,0.10078,-0.053694,-0.092571,-0.010767,-0.0874,-0.055726,-0.11035,-0.03466,-0.0063172,-0.0034339,-0.0020967,0.064953,0.026199,0.14873,-0.074296,-0.10901,0.106,-0.081109,0.0041747,0.090261,0.025265,-0.00070974,-0.019627,-0.025099,0.18078,0.023538,-0.05533,-0.064418,0.049366,-0.058801,0.040232,0.067276,-0.052252,-0.049062,-0.050575,0.070481,0.080422,-0.032985,0.012966,0.072726,0.0078171,-0.041041,-0.02052,0.0036396,-0.0016064,-0.080717
"X0.781559",-0.029986,0.032031,-0.046054,0.010545,-0.015775,0.012622,0.01403,-0.0022082,0.067102,0.030298,0.0040005,-0.00077387,0.053377,-0.02544,0.019221,0.0187,0.053674,0.0021327,-0.018889,-0.01277,0.01602,0.029999,0.020409,0.011413,0.012406,0.012831,0.010753,-0.029212,0.045499,-0.053326,-0.034753,-0.0065688,-0.0032696,-0.0021427,-0.030904,0.021366,0.05572,0.010463,0.0087178,0.0033767,-0.038079,0.011853,-0.065753,-0.021345,-0.02685,0.025615,-0.029354,0.0062611,-0.0002545,0.023806,0.0082012,-0.013779,0.017478,0.037563,-0.012391,0.033776,-0.012683,0.060817,-0.042048,0.014314,0.016539,0.0077164,-0.048234,-0.025382,-0.023999,-0.03355,-0.0044746,-0.03902,0.0094949,0.0034292,-0.013092,-0.00073096,-0.02389,0.00072061,0.036679,0.058105,-0.037919,0.016565,-0.040329,-0.0054522,0.0057739,-0.011946,0.0031036,-0.059578,0.005269,0.0089415,0.004008,0.05551,-0.033951,-0.046281,-0.047868,-0.052252,-0.030469,-0.065828,0.0061155,-0.017979,-0.030204,-0.0016834,0.074373,-0.032046,0.0091048,0.048917
"X0.801599",-0.033945,0.034817,-0.046798,0.022903,-0.023784,0.0031292,0.021086,-0.015513,0.079021,0.027339,0.0049794,-0.0053267,0.055042,-0.030437,0.03609,0.027609,0.058216,-0.0016927,-0.026685,-0.019783,0.0090419,0.01471,0.016231,0.0059448,0.010303,0.011142,0.024021,-0.018378,0.032125,-0.042175,-0.028431,-0.0013624,-0.0044785,-0.01022,-0.044406,0.0042353,0.060209,0.0019993,0.015663,0.0060219,-0.050194,0.016754,-0.071529,-0.039067,-0.044424,0.017023,-0.030319,0.00049263,-0.0016476,0.026971,0.020978,-0.019295,0.0078244,0.032424,0.0059532,0.034283,-0.023335,0.065445,-0.035391,0.0017032,0.003359,0.005202,-0.052444,-0.03872,-0.025774,-0.041492,-0.0063172,-0.03443,0.010911,-0.032275,-0.030522,0.017596,-0.039099,0.0074171,0.023632,0.057886,-0.030106,0.014835,-0.030981,-0.00021647,0.021832,-0.035587,-0.00025365,-0.06802,-0.043792,0.015485,0.019551,0.052867,-0.027665,-0.08985,-0.063795,-0.054964,-0.070077,-0.050561,-0.023681,-0.034475,-0.053073,-0.036335,0.057212,-0.049188,-0.010185,0.14231
"X0.821639",-0.038792,0.039662,-0.042307,0.034327,-0.031672,-0.014614,0.031415,-0.050746,0.096073,0.0045751,0.019199,-0.016845,0.055006,-0.035581,0.072871,0.037426,0.065703,-0.013529,-0.035566,-0.034682,0.0069598,-0.0081567,0.029063,0.00051775,0.0092824,-0.007044,0.077201,0.0013131,0.011143,-0.011709,-0.012801,-0.0011649,-0.0015232,-0.012804,-0.070254,-0.04525,0.066379,-0.00045754,0.05082,3.8332e-05,-0.058043,0.021249,-0.070848,-0.072591,-0.020053,-0.012809,0.00054838,-0.0068466,-0.0026734,0.027463,0.025865,-0.0071869,6.4654e-06,-0.016794,0.019106,0.048558,-0.033434,0.052922,-0.039906,0.021607,-0.049977,-0.041521,-0.057457,-0.049947,-0.0013864,-0.01194,-0.0045594,-0.026544,-0.020408,-0.024632,-0.0049064,-0.01326,-0.048479,-0.010522,-0.038686,-0.00026335,0.065985,0.0052616,-0.0026184,-0.02032,-0.02696,-0.018255,0.038442,-0.094641,-0.11181,0.0014098,0.015463,0.038206,-0.025853,-0.089285,-0.010112,-0.026722,-0.1181,-0.029568,-0.039151,-0.016767,-0.015918,-0.029207,0.015463,-0.037378,0.037315,-0.068072
"X0.841679",-0.063851,0.032713,-0.0096749,0.050529,-0.031563,-0.038288,0.040403,-0.10602,0.11369,-0.065313,0.066679,-0.024803,0.035235,-0.022243,0.10903,0.040742,0.066837,-0.010081,-0.047112,-0.044251,-9.9329e-05,-0.057964,0.061454,0.02912,0.010091,-0.073131,0.15072,0.016667,-0.042687,0.023983,0.025627,0.0037678,0.016208,-0.025816,-0.080786,-0.093998,0.05008,-0.0090069,0.16018,0.0051056,-0.063052,0.021925,-0.038523,-0.084935,0.031166,-0.067415,-0.033384,-0.017952,-0.032208,0.02076,-0.014745,0.06219,-0.071004,-0.017392,0.017397,0.079745,-0.034091,-0.028109,-0.04213,0.068767,-0.066254,-0.066982,-0.047068,-0.10708,0.04332,0.035985,-0.065099,-0.04707,-0.011748,0.067102,0.0036451,-0.023167,0.0089207,-0.02592,-0.034548,-0.044812,0.12547,-0.0026622,-0.035796,-0.028908,-0.051524,-0.011158,0.15192,-0.10341,-0.16566,-0.046323,0.0086209,0.065386,0.0633,-0.018118,-0.012059,0.091584,-0.0079505,-0.0039726,-0.050574,0.088293,0.10048,-0.11002,-0.047407,0.14319,0.051554,0.010938
"X0.861719",-0.14797,-0.046306,0.089787,0.097442,-0.0057415,-0.069787,0.030823,-0.090168,0.0077761,-0.11749,0.065294,-0.016958,-0.026285,0.031938,-0.0045636,-0.003195,-0.0055755,-0.015321,-0.01348,-0.039046,0.064328,-0.054576,0.044078,0.048994,0.060426,-0.1125,0.054551,0.0015876,-0.0568,0.017643,0.064887,0.0022283,0.059279,-0.04155,-0.044666,-0.020098,-0.020227,0.021286,0.27018,0.056645,-0.013585,-0.072781,-0.073846,0.10645,-0.027615,9.6061e-05,-0.044996,-0.019249,-0.068745,0.057431,0.056342,0.053757,-0.10127,-0.033527,-0.07745,-0.041412,-0.098644,0.0093136,-0.047144,-0.068592,0.1051,-0.091091,-0.033445,-0.067872,-0.013465,-0.086857,-0.064204,-0.01653,-0.01815,-0.0054456,0.098751,-0.071131,0.032308,0.028815,-0.01252,-0.034815,0.079196,0.091312,-0.087324,-0.021628,-0.12195,0.0043088,0.062183,-0.021256,0.095828,0.021034,-0.011806,0.017851,0.088082,0.085642,0.12672,0.041688,0.063888,-0.084986,0.05594,-0.0037939,-0.062808,-0.061349,0.077319,0.024834,-0.0052917,0.019224
"X0.881759",-0.12935,-0.0099836,0.048305,0.068645,-0.018742,-0.00508,0.021567,0.0090926,-0.031691,-0.026107,-0.030286,0.0016909,-0.051926,0.023313,-0.11945,-0.025527,-0.095275,0.073181,-0.0041395,0.003368,0.023099,-0.0036012,0.061006,-0.040245,-0.00095958,0.022092,-0.06176,-0.01451,0.13488,0.0083245,-0.044559,0.022862,-0.023204,-0.11088,-0.091164,-0.045701,0.049366,-0.026623,0.097122,0.040156,-0.036161,0.031595,-0.027296,-0.039509,-0.038673,-0.077141,-0.060091,-0.046136,0.0010671,0.025247,0.042419,0.071569,-0.020384,-0.033428,0.015823,0.1601,-0.041237,0.072195,0.046647,0.087565,-0.072476,-0.034828,-0.10061,-0.020637,0.055294,0.035803,-0.064864,0.029803,-0.0082036,-0.014301,0.025579,0.085036,0.10817,-0.073442,-0.063328,0.07903,0.0086307,0.012206,0.0045699,0.077514,-0.0019753,-0.00091724,-0.064229,-0.050408,0.034698,0.010809,0.012521,-0.039048,-0.0098997,-0.11413,-0.0060347,0.0094065,0.0015803,0.1121,0.049063,0.046864,0.022946,0.016948,0.0544,0.015728,0.0069741,0.029268
"X0.901799",0.0057135,0.091777,0.012912,0.020955,0.014846,-0.062279,0.021915,-0.078338,0.089332,-0.032759,0.01147,-0.084358,0.018367,-0.0047608,-0.020703,-0.018726,-0.062224,0.065637,-0.021971,0.0059379,-0.0055011,-0.058314,0.0025901,-0.022799,-0.065647,-0.049165,0.050353,0.011068,0.069325,0.0943,0.027196,0.038843,-0.039931,-0.12786,-0.099821,-0.020987,0.10262,0.030377,0.032645,-0.0050769,0.014469,-0.066049,-0.023549,-0.099381,0.0093678,-0.043995,-0.040081,-0.11031,0.10039,0.025948,0.0057159,0.051807,-0.053664,-0.01748,0.0032801,0.023183,0.041119,0.044837,-0.066282,-0.029646,-0.0015632,-0.12101,0.023436,-0.069977,0.023607,-0.0078025,-0.033098,0.056058,-0.038684,0.041764,0.05776,-0.042413,0.099848,-0.019027,0.0045952,-0.0080694,-0.042917,-0.056496,-0.026848,0.019064,-0.030534,0.038297,-0.0654,-0.010116,0.048006,-0.042242,0.022241,-0.020584,0.063014,-0.029564,-0.050507,-0.043819,-0.017484,0.022104,0.017597,0.093515,0.0052986,0.076725,-0.027731,-0.031249,-0.026261,-0.062938
"X0.921839",0.05283,0.075003,0.069539,-0.0064456,0.093073,-0.059464,-0.037729,-0.17387,0.091226,-0.036141,0.082188,-0.1787,-0.004581,0.093339,0.015193,-0.0321,-0.1318,0.085488,-0.066861,0.039563,0.011563,-0.05859,-0.020927,-0.04479,-0.042693,-0.094675,0.061389,0.011429,0.056235,0.13383,0.013089,0.0072846,0.014863,-0.056039,0.001217,-0.0095029,0.048989,0.018616,0.027603,0.049639,0.070941,-0.03019,-0.016436,-0.046782,0.011964,0.055105,-0.053012,-0.029625,0.08472,0.0012212,0.039707,0.029571,-0.10915,0.016647,0.018641,-0.036916,-0.03259,0.0031604,-0.059465,-0.032032,-0.017168,-0.05134,0.080521,-0.045768,0.018902,0.025479,0.022303,0.060134,-0.022313,-0.015185,0.036296,-0.061197,-0.0092533,-0.029816,0.031966,0.027233,0.0018341,-0.051317,0.020899,0.010849,0.052281,-0.072127,-0.04711,-0.010684,0.12255,0.019011,-0.09051,0.014287,0.013972,-0.019012,-0.059184,0.031661,0.075129,0.022349,-0.028792,0.073175,0.017423,-0.024774,0.0070007,0.0065383,-0.033678,0.004334
"X0.941879",0.022855,0.058691,0.087141,-0.045691,0.14254,0.0040778,-0.086939,-0.2186,0.082957,0.012979,0.092775,-0.19858,-0.016505,0.17884,0.024905,-0.028609,-0.17042,0.10824,-0.052569,0.09381,0.045352,0.023012,0.0077452,-0.056775,-0.0042064,0.0081951,0.038869,-0.024219,0.018754,0.018509,0.023666,0.0032373,-0.060468,0.040616,0.04198,-0.036097,-0.037538,-0.039168,0.052818,0.082945,-0.014262,-0.017865,-0.0037485,-0.045195,-0.02782,-0.064474,-0.040678,0.038452,-0.0036182,-0.010252,0.032297,0.040312,-0.034246,0.033872,-0.0072827,-0.03454,0.059412,-0.0051643,0.077113,0.0012763,-0.15788,0.064644,0.011978,0.076882,0.077058,0.026179,0.010487,-0.033567,-0.061993,-0.005985,-0.05442,0.037062,-0.06647,0.023509,0.020841,0.018541,-0.068593,0.0083906,-0.0075051,0.057535,0.05072,0.063987,-0.065794,0.078081,-0.092797,-0.008045,-0.13066,-0.08987,-0.085345,-0.020746,-0.045981,-0.049986,-0.038989,-0.082581,-0.019167,-0.05406,0.079337,0.050965,-0.10722,0.046071,0.025769,0.0060428
"X0.961919",0.034549,0.074229,0.046265,0.0061114,0.059051,0.013529,-0.0137,-0.073397,0.048001,0.033192,0.028277,-0.13385,-0.031575,0.052111,0.062787,0.017128,-0.089494,0.0074964,0.018258,0.024972,-0.06907,0.08235,0.062548,-0.065373,-0.10277,-0.028819,0.021355,-0.0061431,0.070381,-0.12576,-0.0012151,-0.028413,0.021547,0.090367,0.089887,0.0043196,0.083804,-0.088311,0.0584,-0.070971,0.022813,-0.067999,-0.028837,-0.029959,0.026929,-0.047882,0.013003,-0.026205,0.022473,0.046721,0.055453,-0.080221,-0.060115,-0.033646,-0.074305,-0.011592,0.014766,-0.019845,0.017049,-0.016185,0.04437,-0.02226,-0.041495,0.081067,0.044041,0.069343,-0.097187,0.037412,0.04018,0.0020611,-0.018409,0.095428,-0.012622,0.045521,0.076671,0.079926,-0.12222,-0.027322,0.014429,-0.0665,-0.054295,-0.00045249,0.069298,-0.0074968,-0.074927,0.031219,-0.0095302,0.12701,-0.0262,-0.0042867,-0.0087359,0.01898,0.011481,0.10592,0.016316,-0.094855,0.020941,0.041686,0.0144,-0.03693,0.065756,0.14885
