"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
1501 "B" 95.856 6.405 7.456 8.139 54.313 197.316 473.011 695.557 2824.46 5305.89 571.341 227.534 184.522 250.492 244.669 399.84 140.186 161.384 288.747 291.669 182.202 218.923 267.375 167.297 241.548 351.955 998.329 16538.4 11167.7 10368.3 10162.7 6606.01 4554.62 1418.39 388.379 282.508 281.198 290.983 258.278 284.326 376.531 328.925 1499.53 1475.84 299.954 221.952 218.718 201.334 111.543 148.271 68.149 82.843 175.377 172.547 88.932 77.282 82.971 103.607 167.924 252.076 751.058 3372.96 1061.03 2156.17 469.8 121.136 77.062 105.605 109.807 109.807 60.886 49.914 68.004 98.43 111.885 186.71 610.074 1447.01 692.962 1965.11 205.082 -20.283 -16.143 -16.532 -15.016 81.97 13.082 0.361 0.585 0.669 0.681 3.89 3.914 3.14 4.289 7.141 11.457 20.846 30.373 146.839 894.184 247.415 326.442 157.995 119.088 13.501 3.503 0.052 0.289 -0.441 0.212 0.026 -0.07 0.077 0.24 -0.162 -0.331 -0.295 1.439 1.244 2.261 13.695 123.305 3.431 2.478 10.543 12.134 6.712 12.15 112.44 14.651 7.07 6.931 7.124 6.809 3.964 6.401 23.347 45.384 12.476 5.728 11.256 15.355 19.258 42.121 306.261 34.904 33.998 18.165 13.599 30.557 12.652 18.247 20.985 4.114 1.841 1.628 2.281 10.439 4.321 6.738 10.391 7.152 6.684 58.499 38.146 19.94 13.412 185.962 501.33 37.229 21.869 14.588 7.237 14.322 28.661 508.979 111.45 17.608 9.549 7.972 6.239 6.681 4.098 3.182 3.682 4.126 3.738 2.723 2.21 2.715 6.48 16.527 7.143 4.235 4.797 2.512 3 1.686 -0.159 0.08 -0.19 0.273 -0.17 0.227 0.109 -0.478 -0.047 0.684 -1.069 -0.775 -0.681 -0.875 -1.131 0.216 3.013 6.78 11.148 6.014 4.14 5.686 10.385 5.892 11.499 151.668 191.904 34.852 217.186 1424.99 2042.26 1264.03 735.981 163.934 40.464 19.659 6.016 4.006 2.804 2.87 4.409
1511 "B" 72.505 4.346 4.598 5.066 28.395 122.046 309.499 457.187 2709.35 5655.85 467.402 182.139 143.446 195.364 171.09 271.013 79.608 103.392 200.178 202.281 122.597 141.426 176.021 106.225 171.187 263.697 856.381 13537.2 11420.8 11466.4 11279.8 7082.62 4518.58 1417.96 387.922 272.116 244.193 217.239 190.84 194.716 251.871 197.404 1728.38 1214.52 298.121 238.556 229.812 196.714 123.169 153.386 85.519 94.746 162.003 151.095 96.378 93.571 100.936 124.744 184.079 272.555 874.083 3887.04 1190.26 2355.69 482.489 112.038 85.582 108.234 103.444 103.444 64.704 57.023 71.621 102.885 107.87 157.57 658.827 1909.54 951.714 1556.05 137.313 -9.322 -9.756 -13.071 -11.291 70.235 13.433 1.656 2.959 2.554 1.67 5.057 4.779 4.768 6.419 9.537 14.554 26.68 38.697 179.005 985.018 248.92 289.083 149.894 107.912 13.823 6.647 2.609 1.939 -0.072 1.527 1.253 -0.591 -0.569 -0.598 -0.723 -0.188 -0.415 0.313 -0.181 1.418 10.821 102.775 2.844 5.331 11.791 13.957 6.402 24.989 70.386 11.682 3.625 5.281 4.673 4.101 0.889 7.571 17.191 36.917 8.128 2.462 14.362 28.63 13.169 47.705 287.596 33.134 33.801 25.683 10.104 9.259 2.667 7.757 14.229 2.953 -2.997 -3.042 -1.227 25.59 2.036 1.07 3.43 0.099 -0.69 15.276 19.617 20.252 10.3 251.935 702.798 60.922 31.294 33.226 6.706 9.386 31.241 700.741 153.909 19.658 7.219 7.329 3.596 3.974 1.191 -0.207 -0.117 -0.195 0.456 0.465 0.144 0.04 1.982 5.882 2.508 2.489 1.948 0.974 1.75 1.008 0.095 -0.306 0.226 -0.164 0.092 -0.163 0.196 -0.172 -0.173 2.623 -0.28 -0.107 -0.368 0.32 -0.145 0.542 5.726 10.074 11.051 6.499 4.95 7.336 10.571 7.142 14.961 208.145 263.957 38.534 255.37 1646.82 2275.04 1329.9 765.693 162.027 42.028 22.278 6.788 4.514 3.257 3.7 5.617
1561 "S" 184.703 8.706 7.546 7.962 49.041 194.774 513.783 796.255 4353.84 8510.14 1003.28 374.372 262.562 376.755 359.909 575.535 172.966 201.997 400.752 420.697 255.001 296.939 365.606 225.233 321.197 508.239 1551.18 21507.1 18248.3 17675.7 17079.1 10457.2 6742.67 2181.52 605.742 391.169 337.268 369.282 320.366 328.68 452.07 340.196 2307.32 1836.83 420.321 332.359 316.006 286.593 161.788 176.073 121.783 146.402 289.854 270.957 151.557 140.208 151.21 186.686 293.355 451.736 1333.88 5653.5 1856.8 3422.8 798.224 197.261 172.944 164.821 154.154 154.154 88.635 77.027 97.813 178.296 194.139 275.053 1093.99 3163.25 1145.94 2431.1 371.717 -13.314 -19.831 -19.799 -18.462 45.883 6.427 -2.116 2.303 3.154 2.435 6.131 7.263 8.042 10.858 15.804 28.664 45.107 61.205 269.197 1401.96 433.495 520.622 261.248 200.361 25.84 11.474 6.26 5.753 4.936 4.923 10.999 4.225 5.731 5.728 5.537 7.336 7.261 7.039 7.328 11.67 19.762 85.076 11.123 10.909 13.673 17.496 12.739 19.691 81.69 19.479 13.341 17.266 15.925 16.984 13.031 102.474 56.958 89.452 27.799 17.093 30.628 45.516 34.209 68.208 362.884 76.425 69.296 62.36 46.441 41.921 15.564 17.227 47.109 24.684 7.545 7.174 10.215 39.709 14.656 15.763 18.929 13.049 12.271 42.073 44.515 47.508 37.85 452.12 1177.5 101.503 55.237 49.412 25.603 27.289 86.678 1178.58 300.823 39.341 17.54 15.664 9.248 8.72 7.007 4.215 4.538 6.389 7.451 5.234 3.449 2.779 6.901 14.88 7.006 4.081 3.503 2 3.817 1.484 -0.294 0.007 0.229 0.005 0.05 0.036 -0.168 0.163 0.626 8.12 1.662 1.155 0.859 2.233 2.23 4.52 15.716 24.635 25.366 15.727 11.549 15.833 25.084 23.461 41.28 369.794 471.763 86.063 441.837 2469.06 3428.15 2033.82 1187.96 259.433 52.286 19.092 -0.885 -4.136 -3.657 -3.625 -1.091
1581 "B" 72.701 3.653 3.981 4.649 22.499 94.339 228.346 347.113 1696.65 3655.44 391.485 159.547 117.265 158.049 150.361 240.065 74.136 91.506 169.428 179.478 113.115 126.172 158.608 95.939 137.11 206.284 575.354 8246.22 7140.36 6990.41 7066.48 4441.17 2960.7 988.277 277.412 200.885 195.234 176.951 162.902 168.568 223.952 185.059 970.174 844.451 214.799 167.825 163.123 142.137 87.487 115.907 55.859 65.408 121.576 109.821 62.964 59.9 63.495 76.995 116.138 179.956 522.534 2355.68 780.203 1523.11 338.456 79.621 61.854 75.702 74.582 74.582 47.476 39.568 51.224 73.803 74.223 102.062 396.269 1182.75 554.39 974.147 115.087 -1.932 -4.784 -6.791 -5.763 64.52 15.704 3.709 4.379 3.448 2.917 5.046 4.448 4.37 6.233 6.357 10.243 18.412 26.056 106.53 630.513 178.967 215.81 110.651 87.723 12.887 3.08 2.655 2.755 2.052 0.408 0.03 -0.046 0.143 -0.156 -0.132 0.274 -0.056 0.128 0.168 1.382 10.09 90.772 2.451 4.63 11.114 11.971 5.989 8.955 90.672 10.242 1.476 1.999 2.113 1.83 -0.178 4.52 15.015 30.877 6.229 0.605 5.475 11.814 9.585 29.768 116.709 22.133 27.364 14.65 8.42 8.762 -0.246 13.584 8.928 1.623 -1.404 -1.988 -1.176 9.971 0.493 1.606 3.889 0.986 0.039 9.367 13.827 12.244 7.717 152.119 436.443 37.984 15.093 14.154 3.771 8.157 17.837 434.396 104.016 12.81 5.331 4.962 2.436 5.361 4.282 0.436 0.237 -0.018 -0.403 -0.619 -0.215 -0.069 1.202 4.433 1.491 1.318 2.185 0.372 1.362 0.52 -0.053 0.045 0.134 -0.181 0.256 0.143 0.248 -0.13 0.394 1.67 0.528 0.089 0.023 0.143 -0.221 0.79 3.815 6.703 9.122 5.457 4.164 4.891 8.192 5.776 10.514 129.8 172.607 28.282 165.213 1016.95 1425.83 869.153 513.437 112.234 26.432 13.008 3.27 1.938 1.828 1.753 3.247
1621 "K" 166.672 4.575 0.763 -0.08 40.644 183.9 524.224 783.766 3062.51 5324.3 752.537 318.659 210.515 254.601 299.954 549.564 170.691 193.555 379.07 390.085 225.671 262.17 326.098 183.319 243.939 380.599 1107.22 15134.1 11784.4 11334.2 10220 6407.77 3811.8 1344.64 449.216 352.277 369.067 371.801 345.106 378.817 533.319 476.88 1339.85 937.973 282.448 239.861 231.783 187.512 114.896 173.461 66.517 88.534 234.698 210.179 92.693 76.638 83.388 106.179 177.551 281.082 819.95 3538.85 999.03 1947.8 430.791 101.533 74.566 104.847 97.193 97.193 55.911 54.495 78.351 128.177 131.429 202.977 706.369 1981.49 782.006 1131.89 134.586 -11.873 -15.474 -18.978 -17.08 115.161 24.891 1.647 0.484 -1.591 -3.479 1.087 -0.018 -2.404 -0.2 1.564 5.916 15.39 24.614 133.454 789.468 220.274 290.462 151.125 112.576 8.66 -1.261 -4.012 -4.705 -4.647 -5.718 -6.331 -6.502 -6.579 -5.913 -5.899 -4.328 -4.403 -3.404 -4.974 -2.742 13.233 160.539 -1.369 -0.997 8.518 15.457 15.193 138.153 100.621 26.175 8.456 6.417 9.272 3.864 -2.641 4.409 30.33 65.569 12.934 0.854 16.979 36.903 11.792 30.55 124.682 36.9 38.946 52.894 22.138 6.4 1.46 0.645 15.865 6.944 -3.248 -2.738 0.939 38.51 7.707 7.87 9.739 3.834 17.872 36.25 24.474 24.068 18.439 283.443 759.892 58.695 34.156 43.013 9.811 12.958 36.448 734.026 171.343 23.345 8.774 10.858 16.869 33.574 12.262 0.568 0.195 0.012 -0.323 -0.64 -0.664 -0.008 4.612 14.546 5.683 3.239 3.294 1.545 2.857 1.651 0.052 0.08 -0.06 -0.146 0.156 0.017 -0.144 0.166 0.311 4.567 0.764 0.303 0.28 1.542 1.173 2.627 10.829 16.245 17.271 13.093 13.943 17.425 19.703 15.614 30.376 233.358 283.813 38.43 233.994 1462.88 2055.02 1153.72 660.621 147.063 30.941 13.449 1.543 -0.702 -0.72 0.109 3.108
1661 "K" 341.878 4.271 -1.83 -5.864 134.228 506.721 1198.12 1648.44 10149.4 15454.5 2193.21 893.529 646.377 803.498 766.253 1213.09 493.184 506.683 871.72 866.029 591.205 700.386 793.459 589.513 795.25 1220.49 4056.64 46963.7 38213.5 37520.5 33506.5 20143.4 12164.3 3721.49 925.825 647.197 608.404 652.761 527.647 581.167 797.397 636.427 4459.68 2849.97 726.219 581.695 541.218 439.499 287.668 341.251 199.193 260.66 555.049 517.71 275.037 242.773 268.15 345.44 557.091 870.177 3234.85 11089.6 3903.9 6479.9 1320.2 270.902 233.958 231.036 203.955 203.955 117.409 126.038 181.821 301.969 396.522 624.836 2559.72 6791.88 2445.33 3602.74 495.375 -66.138 -76.524 -75.951 -55.579 113.942 12.926 -25.779 -22.874 -22.335 -23.634 -14.391 -13.357 -14.009 -9.501 -1.513 16.28 45.273 81.327 621.445 2669.16 846.751 849.542 432.26 299.131 33.91 12.042 3.956 0.506 -2.239 -1.987 -1.031 0.01 0.773 1.91 2.293 4.879 4.025 6.545 7.062 11.953 48.735 227.822 24.554 15.039 28.738 42.549 24.434 65.324 142.198 36.311 20.426 26.564 26.503 26.75 15.291 56.497 79.051 134.576 40.767 19.315 30.073 40.729 43.312 141.053 400.545 99.816 88.731 64.12 51.804 71.995 26.43 26.057 58.695 16.794 4.91 5.687 9.528 28.721 11.708 17.25 25.157 18.696 19.978 95.482 81.202 61.034 68.566 1128.98 2460.53 158.057 56.268 40.113 22.63 28.365 377.078 2566.78 596.907 52.091 19.689 18.169 4.881 8.035 1.781 -1.563 -0.748 -0.342 2.194 2.24 0.819 1.452 18.857 46.643 20.975 6.797 4.557 2.93 5.328 1.668 -0.277 -0.263 0.344 -0.007 -0.607 0.229 0.576 0.439 1.736 7.364 2.885 3.146 4.274 8.097 8.803 11.574 24.083 40.093 49.677 35.853 30.283 41.21 58.621 56.134 99.266 935.826 976.224 175.295 1065.67 5356.99 6423.58 3847.15 2102.21 403.609 69.718 22.252 -5.906 -8.712 -7.483 -5.695 -2.206
1681 "O" 164.748 -5.508 -7.553 -10.205 39.861 236.835 624.899 957.019 4280.76 7615.44 1167.91 493.449 370.531 379.192 383.507 582.01 258.805 272.337 453.941 457.856 325.149 348.877 427.823 301.948 404.447 613.987 1739.94 19288 16990.6 16080.6 14968.1 9345.64 5706.44 2280.24 845.448 681.761 700.114 715.193 757.872 929.223 1347.35 2012.17 1808.44 1056.76 390.038 306.483 300.78 221.61 147.799 243.328 63.569 73.78 190.758 188.935 87.839 73.639 83.669 115.84 217.112 386.598 1293.66 4887.62 1827.18 2990.32 707.468 136.663 109.693 132.56 111.027 111.027 77.381 70.714 92.86 124.166 145.826 225.217 931.673 2735.42 1125.56 907.521 215.814 20.726 -10.7 -19.201 -8.375 181.059 53.521 5.199 2.784 -0.275 -2.439 1.55 1.024 -0.554 0.281 2.034 13.696 29.987 54.093 268.253 1201.8 399.766 404.622 237.72 165.705 28.998 8.005 3.27 2.476 0.865 1.116 6.41 0.544 -0.342 0.124 -1.187 0.356 0.69 1.149 -0.313 3.285 41.542 280.7 19.325 5.481 15.689 25.581 14.246 9.16 33.649 27.929 4.035 7.325 4.823 4.82 2.91 29.854 34.125 58.371 13.399 4.734 16.509 30.774 20.334 51.943 242.315 44.602 49.895 52.811 30.307 8.605 2.259 8.415 19.35 9.037 -0.67 -1.287 0.881 24.004 4.513 5.701 11.139 3.888 4.122 42.089 37.246 34 24.745 404.061 1019.84 91.521 42.251 32.576 17.618 26.085 91.358 1017.74 280.346 31.351 13.075 11.283 5.394 1.466 0.856 0.862 -0.198 0.277 -0.432 -0.276 -0.725 -0.477 5.563 16.653 7.681 6.378 7.238 3.152 5.243 2.899 0.345 0.749 -0.166 -0.877 -0.121 0.165 0.172 0.033 0.838 4.585 1.59 -0.216 0.602 2.232 1.27 4.317 16.04 23.286 25.946 18.058 11.167 14.271 21.199 20.908 36.139 338.536 438.596 134.698 505.567 2316.22 2914.14 1789.03 1015.93 232.723 52.336 22.168 4.67 2.898 1.836 2.371 6.482
1701 "S" 191.27 5.254 1.475 -0.492 22.861 147.23 442.992 683.331 4370.67 7966.09 1063.54 434.01 297.868 381.065 384.546 658.279 188.257 222.402 435.737 463.898 280.303 337.839 413.213 241.686 329.798 494.894 1468.98 20447.2 16366 16559.1 15791 9665.52 6232.12 2106.15 602.763 434.379 426.68 418.966 373.239 389.122 543.95 422.943 2153.96 1554.25 458.634 397.056 374.881 294.418 203.698 272.04 130.899 157.801 317.315 285.801 154.068 140.16 150.706 183.385 292.61 458.358 1294.08 5321.37 1765.18 3348.78 702.154 174.639 171.203 168.973 151.813 151.813 98.038 96.209 128.364 191.594 193.736 255.46 1039.74 3012.16 1250.45 1740.2 231.407 9.159 -2.784 -9.438 -3.014 164.875 42.194 14.597 16.031 13.646 11.246 15.792 15.397 14.082 15.328 18.198 25.405 40.917 56.86 265.706 1371.47 402.8 485.529 260.023 195.39 31.11 14.336 11.447 9.889 8.851 7.617 6.924 5.951 6.423 6.451 6.003 6.75 5.138 7.181 6.473 8.989 32.522 222.216 13.074 10.301 20.572 27.986 15.824 16.966 111.266 24.824 6.768 9.867 8.362 7.816 3.678 21.474 45.243 85.03 17.667 6.557 14.823 21.1 19.912 51.136 242.029 43.199 43.839 35.629 25.643 23.071 5.133 20.263 20.757 4.028 -1.899 -1.728 0.653 14.967 2.307 7.247 10.677 3.791 2.324 27.69 28.901 27.596 19.758 427.688 1097.34 72.755 31.334 22.709 10.219 15.99 76.225 1144.39 250.027 26.419 9.547 10.236 2.706 2.832 1.074 -1.223 0.09 0.593 -0.021 -1.382 -2.114 -1.16 3.374 12.648 4.246 3.156 3.507 1.044 2.787 0.533 0.181 -0.089 -0.294 0.455 0.815 1.334 1.465 1.305 3.055 6.081 3.988 3.293 3.515 5.212 4.638 7.495 15.291 22.662 29.577 20.459 15.994 18.421 26.504 23.855 37.822 372.572 442.709 85.035 445.477 2402.85 3161.98 1952.5 1093.32 234.125 48.227 22.098 3.981 2.075 1.632 2.795 5.447
1711 "S" 45.963 -7.25 -10.391 -13.776 5.381 112.845 297.545 464.802 1104.5 2327.41 389.219 201.847 148.972 158.227 150.986 199.732 100.023 108.775 170.819 161.234 108.047 95.429 113.82 63.001 83.764 124.74 311.204 5449.22 5095.14 5101.02 4724.14 2810.34 1674.88 855.302 488.259 463.982 500.81 490.804 574.596 769.905 1352.23 8393.61 333.633 154.728 85.18 73.689 71.636 33.918 23.143 86.091 -1.462 -3.929 28.662 28.671 2.146 -2.028 0.108 5.26 26.658 56.33 259.457 1445.89 427.482 783.838 198.676 55.074 36.406 25.843 22.514 22.514 27.532 24.917 33.494 33.358 31.437 46.233 277.014 1148.75 284.725 182.584 53.117 9.116 1.822 -4.044 -6.464 98.648 29.294 4.935 1.943 -0.03 -1.542 0.691 0.656 -2.205 -2.799 -2.07 -0.507 0.76 2.182 43.525 304.257 97.729 116.125 49.772 38.298 5.289 1.745 0.192 0.322 -0.1 -0.315 -0.383 0.118 -0.078 0.3 0.12 -0.104 -0.38 0.661 -0.61 0.657 14.821 128.591 8.147 2.566 6.505 13.553 9.282 8.674 36.688 24.793 2.477 2.323 2.214 1.018 -0.408 2.18 7.396 16.744 3.792 -0.01 1.151 4.538 3.264 5.882 24.927 9.352 14.121 6.417 3.771 0.57 -0.858 0.794 3.877 0.544 -2.32 -2.274 -1.945 2.617 -0.403 -0.255 2.935 1.638 -1.603 5.945 9.575 5.183 3.5 147.186 451.377 26.718 8.105 7.315 0.941 6.079 17.213 450.69 122.876 15.25 8.157 8.25 6.605 7.954 5.922 1.269 0.057 -0.108 -0.144 -0.155 -0.382 -0.273 0.84 3.888 1.36 1.836 2.998 0.409 1.469 1.165 0.025 -0.147 -0.047 0.252 0.182 0.065 -0.311 -0.028 -0.081 0.419 -0.139 -0.369 -0.115 0.216 0.253 1.292 3.911 4.399 7.077 6.321 6.591 5.681 9.57 5.791 9.619 130.403 180.25 16.035 99.785 606.555 828.558 442.502 258.051 51.948 12.213 4.897 0.801 0.077 -0.633 -0.383 2.06
1731 "S" 120.927 1.216 -1.277 -3.155 12.32 117.643 336.733 497.12 2156.18 4403.37 655.997 313.113 223.405 235.08 237.15 376.495 144.055 165.727 291.353 296.067 196.094 196.529 239.923 143.87 181.608 265.061 732.141 10036.7 9168.42 9006.71 8314.86 4940.67 2967.55 1382.36 688.961 607.164 629.379 685.032 789.102 1042.12 1759.19 4955.85 753.337 316.865 130.783 117.603 107.519 69.802 42.111 94.349 12.652 21.021 100.995 92.668 30.397 24.114 29.438 43.91 98.702 189.513 593.618 2679.8 869.06 1571.89 377.788 90.94 78.214 60.675 49.788 49.788 48.181 39.794 49.642 81.391 78.405 99.297 523.745 1848.45 519.932 285.735 85.564 20.476 4.656 -1.491 -2.203 95.871 30.17 8.623 7.85 6.105 3.866 5.845 4.518 3.198 2.539 3.348 7.053 13.769 23.627 116.021 632.632 190.925 209.866 105.897 79.265 12.625 6.11 3.858 2.785 1.918 1.862 3.261 0.555 0.697 0.476 -0.398 0.329 -0.367 0.046 -0.774 0.316 13.749 126.408 3.347 -1.052 2.127 8.693 4.612 -0.226 2.327 8.299 -1.626 1.285 -0.904 0.313 -2.206 29.226 21.054 40.917 5.991 -0.917 3.635 8.752 3.142 8.579 90.17 8.532 19.74 25.916 14.731 -0.74 -2.223 -1.787 2.787 0.987 -3.542 -3.841 -2.327 5.964 -1.018 1.028 3.821 -1.838 -2.168 12.682 12.888 11.654 4.143 238.233 715.683 41.083 19.968 13.845 8.002 11.565 28.224 724.554 191.248 22.493 8.778 8.382 3.656 1.694 0.738 0.495 0.143 -0.337 0.006 -0.403 -0.895 -0.132 1.538 5.15 2.068 2.448 4.074 0.918 1.775 1.047 0.052 0.024 -0.045 0.126 -0.606 0.665 -0.065 -0.065 0.26 2.059 0.918 -0.138 -0.296 0.45 0.045 1.705 8.472 13.579 16.789 9.021 5.181 6.3 10.594 9.606 17.336 210.884 299.038 57.995 234.173 1192.01 1578.08 893.345 514.793 104.509 23.327 11.283 2.534 1.148 0.767 0.977 4.122
1741 "K" 133.138 4.338 -0.192 -2.281 10.243 91.088 258.791 423.897 2418.19 4670.84 698.125 306.63 215.078 229.536 260.158 449.146 160.442 158.659 283.537 316.198 208.109 234.121 280.979 157.042 190.025 271.601 799.441 11548.3 9591.98 9947.53 9254.34 5456.54 3314.76 1381.59 608.904 532.6 575.417 614.294 670.51 866.755 1407.29 2996.18 902.455 511.765 168.676 144.641 132.222 92.073 52.313 109.884 17.985 35.726 142.43 136.464 47.381 33.695 39.69 57.919 120.236 215.772 682.576 3003.82 925.512 1827.28 382.623 81.528 74.981 69.499 63.144 63.144 46.164 42.92 61.755 99.372 106.182 151.523 662.283 2100.17 583.87 520.205 109.904 6.448 -5.988 -9.508 -8.116 105.334 25.954 4.831 5.206 2.915 0.325 2.703 2.487 1.243 1.243 2.507 5.867 14.011 22.067 130.822 754.208 200.619 231.147 124.141 93.522 12.676 4.829 2.72 1.7 0.38 0.097 -0.13 -0.023 0.058 0.287 -0.173 1.023 0.156 0.731 0.338 1.934 16.632 147.874 2.815 0.935 6.565 13.911 7.329 3.041 16.229 15.311 1.52 4.793 3.157 3.461 -0.07 9.316 24.413 50.838 8.548 1.179 3.767 7.173 6.549 13.315 115.023 11.527 16.748 17.567 9.904 4.338 -0.238 0.065 3.989 -0.095 -2.08 -2.449 -1.126 3.339 -0.145 3.19 5.152 0.632 0.518 18.083 17.867 15 10.289 282.066 804.237 42.105 18.857 10.15 5.645 9.568 42.25 832.424 190.256 22.135 8.42 8.878 3.339 2.471 2.071 0.812 0.504 -0.328 -0.447 -0.479 0.013 0.335 4.31 13.462 5.896 2.983 3.552 1.476 2.278 1.409 0.122 -0.087 0.032 -0.23 0.237 -0.245 0.133 -0.014 -0.003 1.779 0.866 0.079 0.508 1.162 0.793 2.42 7.278 11.482 17.497 11.819 8.931 10.233 16.105 12.967 21.431 248.111 320.125 47.224 246.777 1348.81 1726.65 1025.88 566.511 110.819 22.908 9.052 0.06 -1.734 -1.311 -1.04 1.29
1771 "B" 50.465 -0.832 -1.807 -2.291 10.565 83.189 254.426 360.2 1645.75 3329.92 402.337 202.041 159.569 230.048 174.956 216.467 104.336 118.358 196.956 190.119 140.091 142.144 167.543 121.06 165.919 241.779 662.984 9204.53 7484.81 7420.6 6565.63 3925.54 2175.41 890.278 408.281 373.978 399.565 414.253 477.156 644.038 1105.44 2824.59 610.887 355.614 133.441 106.946 92.644 54.633 40.825 103.042 5.97 8.752 52.015 52.443 16.693 14.069 18.021 30.928 64.97 118.719 491.596 2339.11 618.152 1127.87 275.068 67.4 30.562 28.857 27.475 27.475 27.411 23.549 35.571 45.91 54.421 92.141 467.266 1485.08 372.675 328.328 71.941 2.014 -7.252 -11.094 -10 108.01 23.459 3.73 1.569 -0.352 -1.042 0.848 0.103 -0.841 -0.963 -0.122 5.058 8.598 12.623 73.667 451.959 146.274 209.784 69.938 53.008 9.72 2.811 1.554 1.022 0.373 0.113 0.475 -0.132 -0.319 0.152 0.079 0.049 -0.365 0.575 0.156 1.097 16.072 151.251 2.589 0.519 4.515 10.2 5.098 0.532 8.685 12.993 -1.44 1.713 -0.397 0.008 -2.572 8.667 8.045 19.842 0.739 -3.481 0.467 7.141 0.679 9.487 103.316 12.275 15.363 16.213 6.137 -3.041 -6.794 -5.18 -1.317 -4.99 -8.774 -9.133 -8.056 0.1 -6.783 -6.497 -5.464 -7.357 -7.366 11.807 9.322 7.766 1.254 201.294 575.151 29.19 13.219 7.645 0.672 5.516 23.01 594.257 133.872 13.849 3.457 3.33 0.36 -0.351 -0.508 -0.611 -0.118 -0.04 0.334 0.421 0.809 1.496 3.115 7.586 3.904 3.434 4.049 1.711 2.87 1.059 0.502 -0.499 0.099 -0.062 0.12 -0.01 -0.065 -0.199 -0.398 1.159 0.151 -0.119 -0.202 0.156 -0.188 1.173 5.989 9.58 10.273 6.998 4.855 5.268 10.506 8.309 12.823 171.546 231.431 32.428 165.514 945.624 1293.11 661.564 382.741 74.28 17.049 7.665 1.327 0.291 0.315 0.072 2.791
