"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X1.14228",0.0037517,-0.029186,0.036882,0.15336,-0.03313,0.11218,0.1221,-0.085309,0.058737,0.06782,0.0053018,0.038771,0.021672,-0.0081366,-0.026974,-0.021016,0.0058974,0.016613,-0.001982,-0.030497,-0.068037,-0.028404,0.10513,-0.019041,-0.055767,0.0019375,0.062056,-0.0036731,-0.12254,0.011807,0.035321,-0.035657,-0.017508,0.010914,0.063481,0.011642,-0.088105,0.011709,0.022928,-0.049372,0.020527,-0.028202,0.066087,0.046923,-0.011734,0.032704,0.0042554,-0.0091956,0.019439,0.00083189,0.02481,0.069313,-0.0067649,0.031624,0.020498,0.057641,-0.024438,-0.041139,0.010185,0.043638,-0.023773,-0.0025768,-0.065392,-0.029952,0.041121,-0.028647,0.030862,-0.042098,0.038663,-0.023179,0.00096237,-0.075045,-0.067015,0.044606,-0.030752,0.0038755,-0.046751,0.097869,0.0093321,0.069829,-0.11045,-0.074353,-0.0017856,-0.017037,-0.050119,0.013305,0.042473,0.060417,0.017356,-0.013854,-0.0051256,0.021518,-0.0085873,-0.083419,0.030833,-0.016678,-0.076019,0.056673,-0.01463,0.047126,-0.0090163,-0.021807
"X1.16232",0.011383,-0.026944,0.025254,0.16669,-0.025014,0.14096,0.13579,-0.095944,0.073994,0.087249,0.0070565,0.014236,0.045988,-0.026403,-0.021129,0.0036076,0.03271,0.058268,0.01612,-0.041577,-0.10267,-0.045607,0.11868,-0.0089127,-0.1135,0.016514,0.061603,0.0033641,-0.13931,0.022041,-0.022932,-0.0004321,0.0090642,0.014467,0.035466,0.0085882,-0.11473,-0.011329,0.033201,-0.039987,0.046855,-0.019918,0.089022,-0.024011,-0.0059496,0.023056,0.027299,-0.028018,0.032228,0.045763,0.016565,0.065606,-0.030511,0.011992,-0.0024131,0.012549,0.030821,-0.057172,0.048082,0.096928,0.05971,-0.029212,-0.010578,-0.028029,0.090535,-0.054807,0.0041125,-0.025014,0.035464,-0.0047328,-0.07361,-0.008588,-0.0021572,0.032168,-0.082325,0.019976,-0.13855,0.092023,-0.026908,0.040834,0.058209,-0.070295,0.0053658,0.039435,-0.056965,0.0055105,0.066614,0.026305,0.030922,0.0036962,-0.049293,0.14842,0.026964,-0.03558,-0.067729,0.029374,-0.094582,0.043929,-0.079882,0.071219,0.029982,0.054212
"X1.18236",0.015879,-0.039152,0.025401,0.18631,-0.0052387,0.17288,0.18829,-0.074411,0.11574,0.096924,-0.014679,0.0040701,0.06022,-0.053362,0.018771,0.044008,0.05149,0.054094,-0.008864,-0.031164,-0.1015,-0.09273,0.067487,-0.034038,-0.10097,0.038439,0.046245,-0.012158,-0.078518,-0.0023417,-0.02652,0.030449,0.082428,-0.0039178,0.0017092,0.010335,-0.095493,0.01289,0.096879,-0.062788,0.0135,0.049854,0.029017,-0.093017,-0.048114,-0.04483,0.013757,-0.041374,-0.020113,0.056648,-0.058004,0.017015,-0.016913,0.0097111,0.015503,-0.01181,0.10524,-0.090372,0.094762,0.048574,0.040446,-0.068307,-0.05846,0.13576,0.042776,-0.052541,0.050788,-0.058425,0.023363,0.06094,-0.03545,0.030775,0.010174,-0.054317,-0.093402,0.077598,-0.2349,0.064243,-0.010327,0.0020628,0.024434,0.091512,0.054763,-0.1194,-0.044764,0.066615,0.11951,-0.012154,-0.08844,0.042937,0.011699,-0.067175,0.098524,0.044058,-0.043601,0.010784,-0.11486,0.0015544,0.041595,-0.10543,0.031225,0.055351
"X1.2024",0.05378,-0.042169,0.012074,0.2502,0.067607,0.19192,0.25359,-0.10157,0.064157,0.084726,-0.07087,0.059702,-0.026707,-0.11136,0.03497,0.051955,0.13798,0.0086792,-0.087578,-0.015925,-0.014197,-0.19519,-0.034977,-0.089594,-0.10374,-0.021859,-0.17048,-0.045477,0.088169,0.079642,-0.04699,0.05649,0.19303,0.077825,-0.011813,0.12197,0.14287,0.036787,0.033787,-0.10148,-0.096685,0.12131,-0.035134,-0.11953,-0.12665,-0.099361,0.013719,0.042353,-0.11729,0.063524,-0.062012,-0.11413,0.075773,-0.11026,0.067627,0.040284,0.084171,0.071125,-0.039304,-0.04666,-0.038212,-0.0086979,-0.033431,0.083146,-0.09347,-0.068791,0.010826,0.11016,-0.0353,0.093986,-0.019962,-0.088474,-0.064906,0.0066487,0.022956,-0.065409,0.23524,-0.10046,0.03002,-0.019988,-0.0010189,0.073951,-0.084159,0.096274,0.086938,-0.13896,-0.12524,0.027124,-0.0020569,0.012337,0.070369,-0.098054,0.008003,0.049218,0.052383,-0.049781,0.023609,-0.033684,0.00023579,-0.0011103,-0.0013619,-0.056998
"X1.22244",0.25419,-0.10306,0.04816,0.27952,0.51857,-0.002992,-0.4669,-0.10079,-0.21337,0.10552,0.26753,0.15922,0.059013,-0.092198,-0.023025,0.04485,-0.013128,0.047198,-0.026425,-0.059903,-0.088156,0.025088,0.075971,0.10872,0.021967,0.12457,-0.026276,0.011743,0.073028,0.0032591,-0.059991,0.078594,-0.017212,0.023614,0.0049518,-0.063667,0.036551,0.010733,-0.034343,0.074504,-0.025098,-0.0015462,-0.007463,-0.017362,-0.0066158,-0.052976,-0.02267,0.015685,-0.010867,0.020202,0.022581,-0.00072434,-0.065858,-0.023145,0.038836,-0.047974,0.020328,0.0049302,-0.0263,0.013073,0.049875,0.0085879,-0.031592,0.016175,0.027153,0.032668,0.046336,0.0031599,-0.011747,-0.024928,-0.036737,0.0033027,0.018679,0.0071784,0.037576,-0.0076331,-0.010679,0.034591,0.03532,-0.011256,-0.012982,-0.014106,-0.00036375,-0.020264,-0.014001,0.022298,-0.0016755,-0.012596,0.0067009,-0.010328,-0.013677,0.011741,0.0054328,0.0048399,-0.0082701,0.005938,-0.0033066,0.00058516,0.0014105,-0.015938,0.008001,0.01144
"X1.24248",0.23046,0.13065,0.060229,-0.023214,0.10541,0.16186,-0.11182,0.13461,0.029281,0.21102,-0.21292,0.024162,-0.23352,0.093147,0.10221,-0.1657,0.049284,0.22827,0.35138,0.062165,0.11106,-0.18017,-0.13853,-0.088551,0.1135,-0.03437,-0.15411,-0.11481,-0.060452,-0.016124,0.043242,-0.00038482,0.0091709,-0.078176,0.054375,0.070205,-0.13289,-0.053766,-0.093273,-0.09869,-0.0078192,0.03694,0.0014302,0.057412,0.14634,-0.055178,0.049416,-0.0030245,0.06459,-0.022941,-0.032287,-0.02471,0.10704,0.060308,-0.15615,-0.0047899,-0.13057,-0.15751,0.10196,-0.096594,-0.059984,-0.0079092,0.15438,-0.045174,-0.012605,-0.029699,-0.036142,-0.049977,0.040048,-0.057092,0.051196,-0.047045,0.024573,-0.011045,-0.05889,0.042751,-0.0010909,0.0096025,-0.0578,0.043963,-0.011728,-0.014793,-0.0046519,0.085695,-0.021178,-0.0026472,0.0030387,0.0021892,-0.0013339,0.018808,0.067291,0.025665,0.0065871,0.0029898,0.020841,-0.0015636,0.02176,-0.020602,0.00734,-0.0015401,-0.0078436,-0.010935
"X1.26252",0.2243,0.35039,0.053673,-0.065525,0.029799,0.0044608,0.0523,0.04282,-0.037698,0.088891,-0.036833,0.033588,0.038916,-0.040934,-0.058922,0.040661,0.013497,-0.074329,-0.13911,0.11225,0.090134,0.018591,-0.070972,-0.092162,-0.064815,-0.12249,0.049797,-0.07384,0.00027445,-0.07651,0.00041102,0.020724,0.01506,0.04578,-0.026563,0.011543,-0.0091859,-0.047592,0.022172,-0.1886,-0.036963,-0.19529,-0.032938,0.01667,-0.01442,0.15657,0.094196,0.046211,-0.084128,-0.25022,0.15378,0.18107,-0.093031,0.035247,0.11377,-0.024666,0.0633,0.025605,-0.17622,0.083552,-0.001741,-0.00067693,-0.15204,0.016819,-0.096212,-0.041794,-0.060494,0.04411,-0.13958,0.00089546,0.12022,0.098918,-0.11838,0.056375,0.0070913,0.022272,-0.1446,-0.11558,-0.073583,0.072647,0.034864,-0.015191,-0.030761,-0.035347,-0.062519,-0.067588,0.038785,0.02699,-0.071757,-0.083005,0.023572,-0.0082618,0.062177,-0.039542,-0.11433,0.046069,0.0073945,0.0018737,0.035375,0.080296,-0.0045292,-0.031929
"X1.28256",0.24063,0.17654,-0.028872,-0.14387,-0.17415,0.030987,-0.016614,-0.04351,0.04987,-0.077316,-0.034564,-0.11623,0.1302,0.032592,0.028127,-0.0081186,-0.011807,-0.0070192,0.026515,-0.1146,-0.022605,0.065938,0.081611,0.024771,0.11679,0.083675,-0.088704,0.14258,0.049989,0.07317,-0.083231,-0.10735,0.030507,0.025103,0.22408,-0.047604,0.089037,0.11875,0.024087,0.017481,-0.073984,0.06955,0.047928,-0.11732,0.069321,-0.073392,0.043919,0.11325,0.0040509,0.30868,-0.047683,-0.22746,-0.12766,0.058646,0.027958,0.059728,-0.016557,-0.077556,-0.064297,-0.12983,0.17482,-0.0064317,-0.074002,-0.13792,-0.018266,-0.038966,-0.030242,-0.053641,0.019451,-0.039014,-0.10136,-0.0074232,0.054436,-0.01889,0.017889,-0.05556,-0.1114,-0.11349,-0.0536,-0.030529,-0.013754,0.053066,0.15113,-0.039947,0.022135,-0.16225,-0.0054465,0.0037914,0.036828,0.049951,0.014216,-0.012866,-0.047696,-0.06876,-0.13622,-0.025603,-0.010781,0.0045658,0.071532,-0.017638,-0.024061,-0.014239
"X1.3026",0.18215,-0.077624,-0.011272,-0.11378,-0.17755,0.048207,-0.042095,-0.026288,-0.0087608,0.086479,-0.29108,-0.081184,-0.065943,-0.059542,-0.074056,-0.012587,0.00073361,-0.026739,-0.010105,0.098134,-0.137,0.12777,-0.026773,0.0097972,-0.049063,0.061615,0.086789,-0.022647,0.13556,0.021535,-0.13101,0.028742,-0.052042,0.072035,0.076261,-0.045596,0.029992,-0.055468,-0.076253,0.03999,-0.087616,0.022716,0.04945,0.020745,0.069157,0.06432,-0.019209,-0.092471,-0.10007,0.05443,-0.017718,-0.14089,-0.17227,0.049363,0.11834,0.022527,-0.082953,0.032076,0.10927,0.13143,-0.13084,0.045077,-0.070816,0.037779,0.059169,0.088385,0.05218,-0.053475,-0.096491,0.080453,-0.14335,-0.17674,-0.05324,0.082478,0.11632,0.0065223,-0.0084393,0.014967,0.1672,-0.021416,-0.014494,-0.060508,-0.12177,-0.0025912,-0.047794,0.045853,-0.0086709,0.04158,0.0013885,-0.052116,0.014584,0.067367,0.01689,0.097294,0.052386,0.079033,-0.063125,-0.0045893,-0.17378,-0.081164,0.077923,0.022928
"X1.32264",0.1129,-0.26931,-0.037261,-0.12393,-0.21447,0.083654,-0.11007,-0.052298,-0.023164,-0.083868,-0.0044487,-0.025643,0.083687,-0.038517,-0.12916,0.023281,0.099922,0.033667,-0.015131,-0.077006,0.014387,0.033762,-0.092401,-0.029947,0.03768,0.070327,0.027237,0.059409,0.10838,0.080758,0.064832,0.025347,0.092773,0.068162,0.071626,0.028264,-0.043201,0.0037826,-0.061861,-0.035123,-0.0090701,-0.031514,-0.11309,-0.04608,-0.011579,0.06993,0.02734,0.038803,0.084002,0.099741,0.15965,0.055275,0.15402,-0.15724,0.11815,-0.022849,-0.015811,-0.030769,-0.033431,0.017454,0.0032528,-0.020031,0.086549,0.1477,0.0022385,-0.0057231,0.073496,0.12895,0.027412,-0.17231,0.12775,0.11532,-0.085464,-0.0087552,-0.16464,0.13991,0.066728,0.10371,0.055187,0.068683,0.031033,0.048257,0.11674,-0.0059647,-0.014142,0.020169,0.039666,0.2126,-0.061058,-0.030909,-0.033936,-0.018323,-0.023731,0.007301,0.09214,0.032536,0.069663,0.053201,-0.014476,0.06171,-0.046731,-0.011207
"X1.34268",-0.017054,-0.15065,0.17676,-0.17392,-0.1365,0.043371,0.035123,0.041797,-0.20638,-0.018115,0.025924,0.093484,0.077652,-0.028358,-0.014841,-0.024764,0.13084,0.12802,0.071758,-0.093828,-0.058391,0.014232,-0.09925,0.051787,0.0952,-0.07223,0.08165,-0.050654,-0.037662,0.023232,-0.057742,0.044939,0.0092474,-0.049654,-0.023905,-0.031527,0.010358,-0.043076,0.056721,0.016092,-0.049265,-0.025132,-0.0091048,-0.095925,-0.088166,0.022101,-0.12901,0.048247,-0.053757,-0.044703,0.091301,0.17815,0.072822,-0.054356,0.027622,-0.21066,-0.17158,0.031582,0.065861,-0.084479,-0.018186,-0.10624,-0.12581,0.011209,0.12634,-0.061122,0.0035026,-0.037045,0.0386,0.16097,-0.033604,-0.070567,0.0077984,0.057513,0.073027,-0.037539,-0.0060961,0.084111,0.030407,-0.11891,-0.024349,0.0416,-0.013887,0.0017409,-0.085587,-0.00045436,0.048317,-0.16179,-0.055539,0.11822,0.018076,-0.061635,0.021394,-0.029233,-0.077375,-0.020616,0.0025057,0.057758,0.064262,0.054784,0.006706,-0.077567
"X1.36272",-0.066818,-0.051792,0.21015,-0.12557,-0.079583,0.023323,0.026257,0.034376,-0.23525,0.059777,-0.011586,0.082534,0.010959,0.010931,-0.051142,0.073497,0.028904,0.066839,-0.029501,-0.033294,-0.079399,0.026329,-0.072404,0.067425,0.057607,-0.020712,0.098073,0.0017391,0.0053413,-0.034863,-0.0095007,0.026709,0.03239,-0.052403,-0.022241,0.027414,0.020706,-0.0037158,0.034301,-0.040076,0.0083135,0.055031,0.0092336,-0.090914,-0.029389,0.0045761,0.058583,-0.029911,-0.034605,0.04281,0.01243,0.037074,0.027913,-0.027463,-0.021382,0.020592,-0.010015,0.012017,0.01528,0.017339,-0.041384,-0.11229,-0.037927,-0.10152,-0.053806,0.002003,-0.0056111,-0.067602,-0.040556,-0.040331,-0.020572,-0.0054049,0.036648,0.025375,0.012961,-0.095303,0.013924,0.018707,-0.058656,0.0063943,-0.015939,0.021483,0.021313,0.026766,0.04046,0.084952,0.001618,-0.12047,0.07305,-0.05978,0.12015,0.019478,-0.00048768,-0.0019428,0.045169,0.031485,-0.090866,-0.15627,-0.029323,-0.017984,-0.049778,-0.016357
"X1.38276",-0.075675,-0.039344,0.21738,-0.10782,-0.055134,-0.0062495,0.0024788,0.024067,-0.1659,0.067903,-0.020204,0.046859,0.0055426,-0.001886,-0.075023,0.079126,0.035319,0.046865,-0.039204,-0.036368,-0.072481,0.0061053,-0.048255,0.063406,0.036659,-0.074827,0.054481,0.02924,0.031511,-0.0037386,-0.02641,-0.014072,0.048883,-0.055733,0.030079,0.062969,-0.00017272,0.012123,-0.033733,-0.047065,-0.018178,0.020462,-0.031698,-0.030239,0.034822,-0.0618,0.051363,-0.040929,0.017631,0.034707,0.0058908,-0.0011892,-0.013502,-0.043824,-0.069621,0.032358,-0.01245,-0.0047928,-0.030425,-0.025212,0.047196,0.01118,0.052626,0.079035,-0.098331,0.0094236,-0.093265,-0.042143,0.034284,0.034898,-0.035436,0.021185,-0.021329,-0.010979,-0.0062614,-0.07207,0.077627,0.0021679,-0.078152,0.017751,0.081377,0.036342,-0.01541,-0.053449,0.083592,-0.0094748,-0.08012,-0.049809,0.10628,0.025638,-0.076978,0.045706,0.041929,0.018459,0.031017,-0.017663,-0.026546,-0.021488,-0.010159,-0.044627,0.074621,0.11633
"X1.4028",-0.082475,-0.040262,0.23065,-0.10083,-0.032293,-0.040619,-0.010772,0.027163,-0.084262,0.060277,-0.01803,0.011996,0.027561,-0.046287,-0.042286,0.034123,0.037192,0.0045128,-0.030478,-0.021365,-0.032953,0.010272,-0.0081519,0.037254,0.021589,-0.048033,0.022137,0.008636,0.037213,0.031093,-0.057261,-0.03888,0.046543,-0.014488,0.035372,-0.01272,-0.017251,-0.052141,-0.063128,-0.057386,-0.048524,0.1204,0.10277,0.014632,-0.00044163,-0.035234,0.076711,-0.037164,-0.014581,-0.024977,-0.015613,-0.02123,-0.052112,-0.0050023,-0.056856,0.0086147,0.089789,-0.012517,-0.0979,-0.12538,0.094408,0.10986,0.15004,0.092805,0.087452,0.047677,-0.13243,0.10086,0.033213,0.15135,-0.017325,0.0047404,-0.17078,-0.082356,0.01311,0.14711,-0.10136,-0.085947,0.088757,0.10246,0.029815,0.027819,-0.054252,0.12042,0.044707,-0.037486,-0.0027981,0.10063,-0.10013,0.064753,-0.14743,0.019094,-0.02869,-0.0030314,0.034728,-0.10649,0.057634,0.025126,0.086536,-0.064919,-0.025705,-0.09511
"X1.42284",-0.082786,-0.030453,0.23799,-0.067195,-0.03357,-0.023264,-0.052446,-0.014844,-0.069292,-0.037778,-0.0065747,0.02599,-0.062167,-0.014181,-0.040477,0.026297,0.010221,0.0022397,-0.043123,0.00034464,-0.052045,0.0028048,-0.010065,0.024161,0.052114,-0.023914,0.055738,0.0072499,-0.017104,-0.047475,0.020835,-0.038463,0.00092943,0.0040074,0.022312,-0.017446,-0.02591,-0.01234,0.016168,-0.071636,0.031271,0.070251,0.050847,0.038306,-0.054453,-0.054141,0.036177,0.011864,0.065426,-0.014671,-0.08846,0.036578,0.020247,-0.026715,-0.037861,0.06185,0.11555,0.037381,-0.02244,0.019403,-0.039183,0.036195,0.050839,-0.030805,-0.077045,-0.044127,0.012843,-0.0077085,-0.054902,-0.0082454,-0.0045551,-0.071591,-0.030109,0.024035,-0.049,0.0024221,0.02495,-0.04862,0.037657,0.042272,0.012698,-0.068686,-0.016004,-0.029928,0.042453,-0.035038,0.031327,0.046186,0.068766,-0.026528,0.11614,-0.034316,0.057338,-0.073793,0.060329,0.026643,-0.051604,0.040721,-0.026801,0.038314,0.051747,0.057147
"X1.44288",-0.095063,-0.016884,0.25856,-0.05913,-0.031178,-0.03768,-0.087836,-0.053633,-0.0054539,-0.066718,0.0034437,-0.018961,-0.075672,-0.030458,-0.018335,0.018903,0.0093133,0.010414,-0.025579,0.018754,-0.035733,-0.029558,-0.017336,0.0051585,0.013934,-0.010287,0.034981,0.01565,-0.067079,-0.07516,0.025439,-0.019978,-0.019174,0.040392,0.012851,-0.013428,-0.031534,-0.014521,0.049907,-0.041555,0.074619,0.038113,0.10165,0.029277,-0.054126,-0.065599,0.036697,0.025203,0.073413,-0.017403,-0.13935,0.015501,-0.0045923,-0.0012366,-0.018327,0.028691,0.1692,0.0021194,-0.034058,0.065931,-0.036683,0.090317,0.050668,-0.04666,-0.032874,-0.056388,0.034406,-0.0091867,0.00017769,-0.040324,-0.052083,-0.081472,0.054715,-0.042294,-0.051415,0.034556,0.02763,0.002008,0.0093437,0.033616,0.000806,-0.041913,0.02483,-0.032604,-0.00424,-0.023159,-0.056458,0.014603,-0.033691,-0.061039,0.0233,-0.013946,0.0029084,-0.047872,-0.11309,0.016503,0.014206,-0.0080193,-0.0051632,0.030284,-0.049467,0.024399
"X1.46292",-0.11476,-0.0009644,0.29229,-0.051104,-0.030317,-0.04266,-0.13301,-0.090267,0.055286,-0.10498,0.0046664,-0.080241,-0.12389,-0.046641,0.020647,-0.0142,-0.0010502,-0.015419,-0.027673,0.0074757,0.01748,-0.077158,0.03654,-0.02311,-0.065111,0.017799,-0.0036217,-0.0031966,-0.083359,-0.037665,0.043991,-0.04126,-0.046287,0.066253,-0.014181,-0.015654,-0.027894,0.015079,0.03993,-0.023511,0.081255,0.031017,0.080408,0.03256,-0.062006,-0.076639,0.016689,-0.0083553,0.044815,-0.027278,-0.10436,0.0030061,-0.0040403,0.026265,-0.0026303,0.039757,0.15478,0.00143,0.00057497,0.085399,-0.019292,0.1139,0.036751,0.020995,0.040225,-0.0050438,0.037829,-0.0062515,0.027087,-0.032992,-0.03195,-0.050036,0.060159,-0.0053803,-0.14024,-0.0052357,0.060916,-0.019634,0.024886,0.012892,-0.032691,-0.015734,-0.035171,-0.0086724,-0.028719,-0.045177,0.022495,0.051015,-0.027857,-0.062162,0.010365,-0.077203,-0.035172,0.055169,-0.090967,0.074479,0.060706,0.030686,-0.0081662,-0.0074213,-0.013012,-0.029414
"X1.48296",-0.163,0.02158,0.34871,-0.055014,-0.02898,-0.013765,-0.20685,-0.12342,0.10843,-0.16874,-0.006602,-0.21766,-0.23014,-0.051325,0.14446,-0.098812,-0.0806,-0.12077,-0.042433,-0.056052,0.15811,-0.2019,0.1357,-0.066008,-0.31069,0.06924,-0.11568,-0.0023739,-0.01159,0.11401,0.050772,-0.015173,-0.06518,0.039615,-0.084038,0.086293,0.07984,0.11714,0.034579,0.038797,-0.029889,-0.10716,-0.11822,-0.040602,0.063948,0.022454,-0.0817,-0.045614,-0.14856,0.022024,0.11751,-0.071028,0.015516,0.013253,0.05473,-0.027941,-0.14272,-0.043466,0.085903,-0.02609,0.02809,-0.14381,-0.11334,0.047039,0.03899,0.03219,0.03547,-0.0021994,-0.0045444,-0.018675,0.042048,0.088525,-0.037542,0.00090042,0.094855,-0.012337,-0.073599,0.018599,-0.035187,-0.044155,-0.0017941,0.012291,0.010017,0.002174,-0.03642,0.032418,0.025498,-0.043458,0.0051345,0.036358,-0.008466,0.053329,0.024993,-0.00060857,0.052064,-0.033401,-0.014537,-0.01804,0.0066661,-0.0090738,0.00073874,-0.0022027
"X1.503",-0.67625,0.13442,-0.42906,0.04986,0.016432,0.054036,-0.056402,-0.017621,-0.017232,0.00066925,-0.028925,0.047587,0.010306,-0.079127,-0.0084724,-0.019506,0.017372,0.039379,0.045868,0.034016,-0.049741,0.0066123,-0.037362,0.0040427,0.07732,0.0047118,-0.012479,-0.017651,0.047891,-0.010838,-0.046264,0.024424,-0.03001,-0.023404,0.019647,-0.014273,0.010963,-0.017734,-0.035008,0.0034882,-0.024665,0.0030289,0.00055793,0.0037411,0.01186,0.017331,0.015176,0.012732,-0.0059315,0.0061424,0.021745,-0.0025919,-0.013964,0.00071077,0.0037319,0.0034292,-0.023537,-0.00055155,0.003217,-0.026432,0.003821,0.0049817,-0.00097114,-0.001233,-0.0021862,-0.0038288,0.0081842,-0.023,-0.005819,-0.01526,-0.0051951,-0.01256,-0.010461,0.0054893,0.0044512,0.0028051,-0.014999,-0.0058232,-1.7281e-05,0.0036569,-0.0024043,-0.0084712,0.0063133,0.0065217,-0.014854,-0.013369,0.011293,0.010009,-0.010142,-0.0043246,0.0027581,0.009645,0.00019062,-0.0030501,-0.0093651,0.012563,0.0080903,-0.0012071,-0.0018806,-0.0035897,0.0030297,-0.0023179
"X1.6032",0.10309,-0.11405,-0.14017,-0.037502,0.0021894,-0.14911,0.031076,-0.21613,-0.10791,0.060192,-0.18822,-0.027006,-0.064465,-0.010597,-0.098314,-0.044249,-0.11464,0.048308,-0.076826,0.044557,0.11173,-0.034342,-0.004501,0.09783,0.12995,0.10135,0.031403,-0.039889,-0.2388,-0.1197,0.17522,0.0096196,-0.1876,-0.19091,0.20724,0.070891,-0.065921,0.17059,0.30407,0.017567,0.071787,-0.14457,0.08834,0.12264,-0.0097921,-0.045806,0.10216,0.020131,-0.12129,0.023004,-0.087712,-0.15463,0.052729,0.0054471,0.056238,-0.092445,0.053681,0.15198,-0.073913,-0.041862,0.050057,-0.089166,-0.015485,0.050232,-0.057877,-0.021807,-0.017764,0.022511,0.062459,0.060557,0.053138,0.0546,-0.017086,0.11162,-0.010998,-0.014891,0.036578,0.038357,0.023637,-0.032136,0.064649,-0.00091187,-0.10601,-0.023219,0.090828,0.075111,0.038514,0.033654,-0.060194,-0.06545,0.012022,-0.081523,0.070339,-0.0016055,0.008469,0.036856,0.015171,-0.038958,0.035615,0.013068,0.04864,0.0036618
"X1.62324",0.065587,-0.24325,-0.12179,-0.055288,-0.085657,0.049792,-0.16306,0.050723,0.10779,0.14867,-0.037366,0.010879,0.064248,0.063002,-0.054267,-0.066059,0.046126,-0.049108,-0.06912,-0.066737,-0.03122,-0.0089374,-0.0018586,-0.1023,-0.05377,-0.035954,0.10154,0.064119,-0.10213,-0.098853,0.18503,-0.12331,0.020005,0.00035879,0.047232,0.011018,0.093446,0.036557,0.014177,0.011563,0.099481,-0.058226,-0.067092,-0.073316,-0.012405,0.019329,-0.15534,-0.027792,0.16207,-0.17398,-0.13335,0.052555,0.068463,0.026496,0.072485,-0.13435,0.076611,-0.034547,0.032295,0.04994,-0.091986,0.084689,0.00083067,-0.027821,-0.069745,-0.059279,0.13427,-0.094702,0.0089764,0.0098213,-0.0034977,-0.10032,-0.041638,-0.17627,0.14058,-0.081397,0.0082225,-0.14157,-0.10807,-0.034211,-0.051064,0.056429,0.093102,0.026441,-0.075295,-0.18635,-0.0054563,0.039617,0.059098,0.08428,-0.048473,0.10521,0.029749,0.086582,-0.018266,-0.069329,-0.0090837,0.03158,0.037457,0.043621,0.024864,0.0089547
"X1.64328",0.016333,-0.10586,-0.031386,-0.063255,-0.011838,-0.13173,0.13387,0.12192,0.047277,0.28992,0.32666,-0.13589,-0.32779,-0.084995,0.0096181,0.064013,-0.016222,-0.021904,0.0041521,0.033553,-0.073906,0.044497,0.04905,0.0022181,0.046423,-0.0028718,0.12907,0.023431,0.023347,-0.035122,-0.031921,0.0056524,0.0039959,-0.00084966,0.052438,0.0081088,0.069737,0.014672,0.030653,-0.017945,0.072033,-0.038794,-0.014117,-0.022245,-0.031829,0.084869,0.0075995,-0.012222,-0.026847,0.00053694,0.036661,-0.07833,0.065343,0.001911,-0.028196,0.11063,0.018783,-0.016818,-0.0039422,-0.075104,-0.0024376,-0.0032275,-0.004642,-0.030985,-0.022829,0.016497,0.040568,0.017909,-0.08469,-0.023382,0.057856,-0.028935,0.05803,0.015409,-0.041252,0.04163,-0.066057,0.029634,-0.042121,0.00099405,0.01032,0.14777,-0.0063092,0.024586,-0.089705,-0.04734,-0.03443,-0.0056344,0.017987,-0.018392,0.044015,0.054322,-0.049786,0.022393,0.036341,0.017148,0.024152,0.031032,0.039583,0.00057434,0.046109,-0.015688
"X1.66332",0.014096,-0.090481,-0.021007,-0.068661,0.024698,-0.13598,0.11408,0.14504,0.028593,0.182,0.12383,-0.060162,-0.059256,-0.077654,0.027359,-0.0064832,-0.028199,-0.034884,-0.040846,-0.067866,0.0033417,-0.026647,0.014205,0.03137,-0.051456,-0.033881,0.030898,-0.036807,0.011337,-0.0083284,0.039783,-0.043482,-0.031625,-0.13323,0.025105,0.0042684,0.086117,-0.0024183,-0.0046132,-0.0072606,0.045334,-0.045097,-0.067724,-0.034776,-0.019345,-0.088757,0.086635,-0.0023832,-0.0097298,0.020645,-0.00047232,-0.045685,-0.026465,-0.0048851,0.099346,0.045908,-0.049709,0.040224,0.0015119,0.03071,0.1169,0.070376,0.040537,0.11959,0.050163,0.0049306,-0.049893,-0.052725,0.056567,-0.015199,-0.005198,-0.02473,0.092526,-0.13313,0.037024,-0.032748,-0.0052751,-0.023071,-0.10435,-0.030941,0.0011014,-0.0068607,0.064606,0.024164,-0.04359,0.11682,0.03506,0.15927,-0.12906,0.058976,0.022868,-0.0077402,0.018782,0.066528,0.043942,0.070758,0.0053824,-0.10581,-0.094364,0.047992,-0.06074,0.0059985
